iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
34,1327.8735362124125,True,502.68105502881605,100.0,{}
35,1194.876433076669,True,452.1239625047201,100.0,{}
36,1075.203384405235,True,406.6583929936182,100.0,{}
37,967.5189829417423,True,365.7706695576469,100.0,{}
38,870.6208620054188,True,328.9990680631037,100.0,{}
39,783.432345041302,True,295.9285442997603,100.0,{}
40,704.9794626445523,True,266.1859989614342,100.0,{}
41,634.3815903221844,True,239.43602521857963,100.0,{}
42,570.8523581032532,True,215.37708935570063,100.0,{}
43,513.6848421322112,True,193.73810008150735,100.0,{}
44,462.2443927374021,True,174.27532671419684,100.0,{}
45,415.96350781595805,True,156.76963055615482,100.0,{}
46,374.3194834252018,True,141.0239774540247,100.0,{}
47,336.8438803956861,True,126.86120283648235,100.0,{}
48,303.1251434253057,True,114.12200347562471,100.0,{}
49,272.7818183696979,True,102.66313286353818,100.0,{}
50,245.47534021532866,True,92.35577946712581,100.0,{}
51,220.9019934743704,True,83.08410924956115,100.0,{}
52,198.79008844330488,True,74.74395575278082,100.0,{}
53,178.89680087165738,True,67.2416427436732,100.0,{}
54,160.99418753061946,True,60.49292595965562,100.0,{}
55,144.88273718762906,True,54.42204186380372,100.0,{}
56,130.38338985717954,True,48.96085255306792,100.0,{}
57,117.33487044002081,True,44.04807706954457,100.0,{}
58,105.59215593357959,True,39.62860035818695,100.0,{}
59,95.02455547772722,True,35.65285200509004,100.0,{}
60,85.51437496999809,True,32.07624769100262,100.0,{}
61,76.95633644605815,True,28.85868701237947,100.0,{}
62,69.25486870497987,True,25.964101967517045,100.0,{}
63,62.32409497132143,True,23.36005098396983,100.0,{}
64,56.0869813506313,True,21.01735388328616,100.0,{}
65,50.47428894299784,True,18.909763646265112,100.0,{}
66,45.423254989466095,True,17.013671260925737,100.0,{}
67,40.8777470725734,True,15.307840312275792,100.0,{}
68,36.78713675667578,True,13.773168311116553,100.0,{}
69,33.10586426878019,True,12.392472063195832,100.0,{}
70,29.79300447294942,True,11.150294652906604,100.0,{}
71,26.81182724670343,True,10.03273186139007,100.0,{}
72,24.1289392063745,True,9.027276058877016,100.0,{}
73,21.71451252535948,True,8.122675809574222,100.0,{}
74,19.54168638464308,True,7.308809605326442,100.0,{}
75,17.58631998866998,True,6.576572303994706,100.0,{}
76,15.82665778772284,True,5.917772992682651,100.0,{}
77,14.243086347194726,True,5.32504312478951,100.0,{}
78,12.818037706114115,True,4.7917538961302,100.0,{}
79,11.53554782257098,True,4.31194192995031,100.0,{}
80,10.381383390512118,True,3.880242434002062,100.0,{}
81,9.342743459364158,True,3.4918290779615844,100.0,{}
82,8.408005361418253,True,3.1423599142847447,100.0,{}
83,7.566831652639839,True,2.8279287349180486,100.0,{}
84,6.809846844748703,True,2.54502131644619,100.0,{}
85,6.128592695587209,True,2.2904760622885654,100.0,{}
86,5.515486731491068,True,2.061448599444296,100.0,{}
87,4.963708280819731,True,1.8553799321617186,100.0,{}
88,4.467124342931768,True,1.6699677948430707,100.0,{}
89,4.020219429301675,True,1.5031408824942334,100.0,{}
90,3.618027433987895,True,1.3530356695822874,100.0,{}
91,3.256070993749857,True,1.2179755567581234,100.0,{}
92,2.930327078673683,True,1.0964521119615103,100.0,{}
93,2.6371708509008265,True,0.9871081950282415,100.0,{}
94,2.3733572945292214,True,0.8887227766686587,100.0,{}
95,2.135961379384886,True,0.8001972816832993,100.0,{}
96,1.9223127522477768,True,0.7205433030961996,100.0,{}
97,1.7300331170748202,True,0.6488715496035674,100.0,{}
98,1.5569890054610456,True,0.584381902440512,100.0,{}
99,1.4012605792154678,True,0.5263544701738434,100.0,{}
100,1.2611080113032955,True,0.47414154128831865,100.0,{}
101,1.1349735614297844,True,0.4271603443660689,100.0,{}
102,1.021454521560711,True,0.3848865347575915,100.0,{}
103,0.9192890603778954,True,0.3468483348194512,100.0,{}
