iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.6914732612,True,72776.6572421656,100.0,{}
3,38339.754225432574,True,47816.78487000172,100.0,{}
4,28688.55493066064,True,35772.17349370842,100.0,{}
5,22922.64685556297,True,28596.997563501405,100.0,{}
6,19086.578312915495,True,23816.849594784886,100.0,{}
7,16349.47524358394,True,20404.877823479106,100.0,{}
8,14298.368181607697,True,17847.37479248726,100.0,{}
9,12704.866368629142,True,15859.150853477753,100.0,{}
10,11431.044668614935,True,14269.2087440363,100.0,{}
11,10285.094108283307,True,12838.751847790232,100.0,{}
12,9254.08152779811,True,11551.771302969119,100.0,{}
13,8326.473467178203,True,10393.86633184028,100.0,{}
14,7491.925948080252,True,9352.082728683354,100.0,{}
15,6741.059201793149,True,8414.767488251064,100.0,{}
16,6065.479230338915,True,7571.438006513923,100.0,{}
17,5457.640189220061,True,6812.6644179097575,100.0,{}
18,4910.737484594659,True,6129.963762942696,100.0,{}
19,4418.7315193310815,True,5515.70480300145,100.0,{}
20,3976.1519679970506,True,4963.022413768794,100.0,{}
21,3577.9157832436285,True,4465.740593808176,100.0,{}
22,3219.569328877639,True,4018.3032208001882,100.0,{}
23,2897.119803273674,True,3615.7117748184037,100.0,{}
24,2606.9678413568604,True,3253.469326549766,100.0,{}
25,2345.8776112680785,True,2927.5301591379853,100.0,{}
26,2110.9381946881767,True,2634.2544560372244,100.0,{}
27,1899.5303653773499,True,2370.367544568157,100.0,{}
28,1709.2965672362652,True,2132.9232363889173,100.0,{}
29,1538.1155510589656,True,1919.2708524042903,100.0,{}
30,1384.078840329306,True,1727.0255612593076,100.0,{}
31,1245.4693714126095,True,1554.0416979733122,100.0,{}
32,1120.7417360588315,True,1398.3887628938417,100.0,{}
33,1008.505605049427,True,1258.3298313719986,100.0,{}
34,907.5098404528765,True,1132.3021317276925,100.0,{}
35,816.6287557527472,True,1018.8995734943668,100.0,{}
36,734.8493016017923,True,916.857029887901,100.0,{}
37,661.259856849695,True,825.0361981830638,100.0,{}
38,595.0402305287311,True,742.4128794278255,100.0,{}
39,535.453619125961,True,668.0655348829565,100.0,{}
40,481.83794736149605,True,601.1649909225073,100.0,{}
41,433.5957335702812,True,540.9651770328434,100.0,{}
42,390.18394573848263,True,486.7947931498919,100.0,{}
43,351.11848990530007,True,438.04981300764547,100.0,{}
44,315.9642347118971,True,394.1867395535476,100.0,{}
45,284.32961012441376,True,354.71653692440316,100.0,{}
46,255.86240023787062,True,319.19917106495996,100.0,{}
47,230.24543357000903,True,287.2386978962587,100.0,{}
48,207.19323125513597,True,258.47884407898135,100.0,{}
49,186.44914627956888,True,232.59903093766297,100.0,{}
50,167.78197977624214,True,209.3107970770629,100.0,{}
51,150.98384270457564,True,188.3545796879997,100.0,{}
52,135.86756620368914,True,169.4968185569787,100.0,{}
53,122.26475191700186,True,152.5273504071109,100.0,{}
54,110.02390084748802,True,137.2570644478174,100.0,{}
55,99.00860737158878,True,123.51579293418527,100.0,{}
56,89.09627845485221,True,111.1504131665348,100.0,{}
57,80.17635763596702,True,100.02313972610882,100.0,{}
58,72.1494661180779,True,90.00998787070442,100.0,{}
59,64.92621046637788,True,80.99939092811141,100.0,{}
60,58.42612428037425,True,72.89095624716545,100.0,{}
61,52.57680185526927,True,65.59434581512596,100.0,{}
62,47.31309131193447,True,59.02826904363016,100.0,{}
63,42.57636338593417,True,53.119576479013766,100.0,{}
64,38.31386769711018,True,47.80244432048708,100.0,{}
65,34.47813465095958,True,43.01764064432456,100.0,{}
66,31.026522401931082,True,38.71186514485344,100.0,{}
67,27.92046974303715,True,34.83715502423239,100.0,{}
68,25.125371290096925,True,31.350350401776193,100.0,{}
69,22.610101722402003,True,28.21261327821261,100.0,{}
70,20.346637055640254,True,25.388994688210754,100.0,{}
71,18.309769246812323,True,22.84804521256344,100.0,{}
72,16.47684311906139,True,20.561464505367876,100.0,{}
73,14.8274079636436,True,18.503785927076482,100.0,{}
74,13.34309441585599,True,16.65209276610325,100.0,{}
75,12.00737257041601,True,14.985762884165494,100.0,{}
76,10.805367414432972,True,13.486238937736687,100.0,{}
77,9.723691842850458,True,12.136821613372318,100.0,{}
78,8.750300297207723,True,10.92248357142279,100.0,{}
79,7.874352211852226,True,9.82970202363594,100.0,{}
80,7.086092607332276,True,8.846308078100623,100.0,{}
81,6.376747568092129,True,7.961351171929817,100.0,{}
82,5.738416303252893,True,7.1649770804220525,100.0,{}
83,5.163987952284104,True,6.448318142806153,100.0,{}
84,4.647065872992862,True,5.803394480963526,100.0,{}
85,4.181889361208755,True,5.223025110084585,100.0,{}
86,3.763279226902762,True,4.7007479505119365,100.0,{}
87,3.3865733401854174,True,4.230747849293778,100.0,{}
88,3.0475768551337428,True,3.8077918092495935,100.0,{}
89,2.742515326641643,True,3.427170703736217,100.0,{}
90,2.4679913251468646,True,3.0846468275746366,100.0,{}
91,2.220948124766406,True,2.776406699685949,100.0,{}
92,1.9986351443308914,True,2.4990185915022702,100.0,{}
93,1.7985764303050928,True,2.249394307906542,100.0,{}
94,1.6185436717627,True,2.0247547948764937,100.0,{}
95,1.4565322185203897,True,1.822599190603186,100.0,{}
96,1.3107381463296877,True,1.6406769752898755,100.0,{}
97,1.1795380075079565,True,1.4769629093460823,100.0,{}
98,1.0614708771715273,True,1.3296344807555542,100.0,{}
99,0.9552222690513177,True,1.1970516103824624,100.0,{}
