iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,9245.085189616779,False,Bound not satisfied,99.84126984126985,"{('9', '16'): np.float64(1.1679007479240502), ('14', '2'): np.float64(0.0006014883765885983)}"
3,6259.479133693835,True,16340.7347887307,100.0,{}
4,4715.907155395651,True,12301.948915152878,100.0,{}
5,3781.9616907705536,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(1.6068067073254348)}"
6,3160.169290478915,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.23736922011426542)}"
7,2718.358487478138,True,7110.691400044158,100.0,{}
8,2387.948268047857,True,6239.531281440237,100.0,{}
9,2128.960572813037,True,5558.781826759125,100.0,{}
10,1920.5599161803566,True,5012.084858468291,100.0,{}
11,1732.1508524349645,True,4518.538441401556,100.0,{}
12,1561.8897693223073,True,4073.094045094573,100.0,{}
13,1408.1750983803897,True,3671.1679537529517,100.0,{}
14,1269.4175725690436,True,3308.5936955667494,100.0,{}
15,1144.1764768100506,True,2981.5850638027237,100.0,{}
16,1031.165188082569,True,2686.7045511126453,100.0,{}
17,929.2257696368946,True,2420.8347010649,100.0,{}
18,837.2990066013751,True,2181.151349538655,100.0,{}
19,754.4024380130572,True,1965.0984358805213,100.0,{}
20,679.6683536431717,True,1770.3643496473971,100.0,{}
21,612.2964339586268,True,1594.8598570231368,100.0,{}
22,551.5680340638961,True,1436.6976412892038,100.0,{}
23,496.8359338859885,True,1294.173454464706,100.0,{}
24,447.5164416265812,True,1165.7488392571108,100.0,{}
25,403.07518971021756,True,1050.0353513492687,100.0,{}
26,363.0380680686216,True,945.7801933824895,100.0,{}
27,326.973531540135,True,851.8531622621366,100.0,{}
28,294.4815161529452,True,767.2348082904825,100.0,{}
29,265.21104020077763,True,691.0057059600963,100.0,{}
30,238.8498607169493,True,622.3367403214463,100.0,{}
31,215.11027330472942,True,560.4803184535677,100.0,{}
32,193.73972938805815,True,504.7624219019343,100.0,{}
33,174.4884536622087,True,454.57542248264826,100.0,{}
34,157.14601125219136,True,409.3715902767802,100.0,{}
35,141.52378484521762,True,368.6572287752387,100.0,{}
36,127.45168940499218,True,331.98737789609834,100.0,{}
37,114.7763681838963,True,298.9610309434347,100.0,{}
38,103.35957016780509,True,269.21681650657166,100.0,{}
39,93.07665048418122,True,242.42910082053407,100.0,{}
40,83.8152663747347,True,218.30447024396463,100.0,{}
41,75.47416289734686,True,196.5785572848359,100.0,{}
42,67.96208558997424,True,177.01317704189916,100.0,{}
43,61.196826347039334,True,159.39374405873542,100.0,{}
44,55.10438298096484,True,143.5269424311482,100.0,{}
45,49.61782247702262,True,129.238624591993,100.0,{}
46,44.677455511389184,True,116.3719165429279,100.0,{}
47,40.22897892030775,True,104.78550942996294,100.0,{}
48,36.2231861706639,True,94.35211928907391,100.0,{}
49,32.61610541098586,True,84.95709853618193,100.0,{}
50,29.368341167931966,True,76.49718436054316,100.0,{}
51,26.443761946400596,True,68.87937061396671,100.0,{}
52,23.810197999398138,True,62.01989108765725,100.0,{}
53,21.438768858038166,True,55.84330324275895,100.0,{}
54,19.303543252494812,True,50.281662524011,100.0,{}
55,17.38086320819133,True,45.27377834674816,100.0,{}
56,15.649562387095044,True,40.76454371666371,100.0,{}
57,14.090608602595653,True,36.70433122711921,100.0,{}
58,12.68685988564081,True,33.04844888837866,100.0,{}
59,11.422890615574907,True,29.756649884095367,100.0,{}
60,10.284781754058166,True,26.79269092851501,100.0,{}
61,9.26000759951031,True,24.123934383061755,100.0,{}
62,8.337290080824397,True,21.72098525937192,100.0,{}
63,7.506472351446947,True,19.55738234360179,100.0,{}
64,6.758407440281529,True,17.609294871677726,100.0,{}
65,6.084857966522332,True,15.855262508491753,100.0,{}
66,5.47840578892563,True,14.27596089860815,100.0,{}
67,4.932371636749831,True,12.85398921539853,100.0,{}
68,4.440740628764812,True,11.573678816328172,100.0,{}
69,3.9981234380354826,True,10.420926967166196,100.0,{}
70,3.599650073345364,True,9.383032553989453,100.0,{}
71,3.2408791841021998,True,8.448533980485188,100.0,{}
72,2.9179063460103056,True,7.607142164321411,100.0,{}
73,2.6271111137218845,True,6.849589733949897,100.0,{}
74,2.365285854762255,True,6.167521465739905,100.0,{}
75,2.129545767498305,True,5.553415505471279,100.0,{}
76,1.9172931514983642,True,5.000501522979594,100.0,{}
77,1.7261888565852381,True,4.502683454837601,100.0,{}
78,1.5541265681259022,True,4.0544723767377,100.0,{}
79,1.3992096472169562,True,3.6509260555925134,100.0,{}
80,1.2597317916859792,True,3.2875945169634395,100.0,{}
81,1.1341545575805752,True,2.960471029850749,100.0,{}
82,1.0211032011489871,True,2.6659479701399222,100.0,{}
83,0.9193246767932535,True,2.4007770775621373,100.0,{}
