iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,86713.15703230618,True,439949.28413876944,100.0,{}
3,56269.999608077036,True,282909.33606802835,100.0,{}
4,42105.707232796965,True,210958.1118835158,100.0,{}
5,33626.96242797315,True,168164.49510703867,100.0,{}
6,27984.03243601659,True,139782.5863077963,100.0,{}
7,23959.772638213573,True,119581.81263755902,100.0,{}
8,20948.81534232713,True,104471.58573159968,100.0,{}
9,18609.97670630113,True,92743.95334144238,100.0,{}
10,16740.748555072994,True,83378.07919755865,100.0,{}
11,15060.817685245538,True,74961.18095757744,100.0,{}
12,13550.298739095237,True,67396.59704233828,100.0,{}
13,12191.160708359812,True,60597.601908311044,100.0,{}
14,10968.306421936524,True,54486.366779809054,100.0,{}
15,9868.117490338982,True,48993.03307132319,100.0,{}
16,8878.646233980218,True,44054.885315268904,100.0,{}
17,7988.901480908439,True,39615.61219600335,100.0,{}
18,7188.275767633026,True,35624.645774758326,100.0,{}
19,6467.91166710539,True,32036.570236739877,100.0,{}
20,5819.907091574387,True,28810.592549166664,100.0,{}
21,5236.881762418794,True,25910.068323565145,100.0,{}
22,4712.243557497792,True,23302.076954966087,100.0,{}
23,4240.166189191601,True,20957.040786327776,100.0,{}
24,3815.352587585379,True,18848.383635530987,100.0,{}
25,3433.080880792035,True,16952.224538122045,100.0,{}
26,3089.091350461029,True,15247.10301249222,100.0,{}
27,2779.5783028929395,True,13713.732554199118,100.0,{}
28,2501.1445539741835,True,12334.779419920906,100.0,{}
29,2250.6501772798733,True,11094.664075155353,100.0,{}
30,2025.245183531029,True,9979.382958298886,100.0,{}
31,1822.4143454635137,True,8976.348461490443,100.0,{}
32,1639.9051288769151,True,8074.245249265295,100.0,{}
33,1475.6683984505469,True,7262.9012328083545,100.0,{}
34,1327.8735362123982,True,6533.171693179612,100.0,{}
35,1194.8764330766849,True,5876.835203701136,100.0,{}
36,1075.2033844052364,True,5286.500141842583,100.0,{}
37,967.5189829417504,True,4755.520706261629,100.0,{}
38,870.620862005416,True,4277.921466770451,100.0,{}
39,783.4323450413043,True,3848.32957534302,100.0,{}
40,704.979462644547,True,3461.9138561162176,100.0,{}
