iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.6914732612,False,Bound not satisfied,99.981738495252,"{('57', '23'): np.float64(2.2305547459195108)}"
3,38339.754225432574,True,2496.380775021556,100.0,{}
4,28688.55493066064,True,1852.2090201057463,100.0,{}
5,22922.64685556297,True,1479.7572659338327,100.0,{}
6,19086.578312915495,True,1231.6009054281237,100.0,{}
7,16349.47524358394,True,1054.6055334169032,100.0,{}
8,14298.368181607697,True,922.0250884760925,100.0,{}
9,12704.866368629142,True,819.0137915617436,100.0,{}
10,11431.044668614935,True,736.6764979724883,100.0,{}
11,10285.094108283307,True,662.6269911461676,100.0,{}
12,9254.08152779811,True,596.0300498276968,100.0,{}
13,8326.473467178203,True,536.1346145500306,100.0,{}
14,7491.925948080252,True,482.26536839765754,100.0,{}
15,6741.059201793149,True,433.8151264203014,100.0,{}
16,6065.479230338915,True,390.23797113125,100.0,{}
17,5457.640189220061,True,351.04306978132763,100.0,{}
18,4910.737484594659,True,315.7891107412852,100.0,{}
19,4418.7315193310815,True,284.07929979965934,100.0,{}
20,3976.1519679970506,True,255.55686152326345,100.0,{}
21,3577.9157832436285,True,229.90099545419565,100.0,{}
22,3219.569328877639,True,206.82324149946572,100.0,{}
23,2897.119803273674,True,186.06421322975945,100.0,{}
24,2606.9678413568604,True,167.39066185715998,100.0,{}
25,2345.8776112680785,True,150.59283737698127,100.0,{}
26,2110.9381946881767,True,135.4821167350691,100.0,{}
27,1899.5303653773499,True,121.88887193404582,100.0,{}
28,1709.2965672362652,True,109.66055374244708,100.0,{}
29,1538.1155510589656,True,98.65996914484107,100.0,{}
30,1384.078840329306,True,88.76373289441851,100.0,{}
31,1245.4693714126095,True,79.86087552648769,100.0,{}
32,1120.7417360588315,True,71.85159198458145,100.0,{}
33,1008.505605049427,True,64.64611662107231,100.0,{}
34,907.5098404528765,True,58.163711780133056,100.0,{}
35,816.6287557527472,True,52.331758469332634,100.0,{}
36,734.8493016017923,True,47.08493879232485,100.0,{}
37,661.259856849695,True,42.364500862527194,100.0,{}
38,595.0402305287311,True,38.11759785856138,100.0,{}
39,535.453619125961,True,34.29669372739016,100.0,{}
40,481.83794736149605,True,30.859028800423427,100.0,{}
41,433.5957335702812,True,27.766139270001204,100.0,{}
42,390.18394573848263,True,24.98342508657733,100.0,{}
43,351.11848990530007,True,22.47976138758975,100.0,{}
44,315.9642347118971,True,20.227149063813876,100.0,{}
45,284.32961012441376,True,18.200400513577943,100.0,{}
46,255.86240023787062,True,16.376857034727053,100.0,{}
47,230.24543357000903,True,14.736134663212866,100.0,{}
48,207.19323125513597,True,13.259895589788535,100.0,{}
49,186.44914627956888,True,11.931642576181094,100.0,{}
50,167.78197977624214,True,10.736534052658365,100.0,{}
51,150.98384270457564,True,9.661217813037869,100.0,{}
52,135.86756620368914,True,8.693681433622213,100.0,{}
53,122.26475191700186,True,7.823117731674467,100.0,{}
54,110.02390084748802,True,7.039803749030257,100.0,{}
55,99.00860737158878,True,6.3349918992355585,100.0,{}
56,89.09627845485221,True,5.700812053949672,100.0,{}
57,80.17635763596702,True,5.130183467778315,100.0,{}
58,72.1494661180779,True,4.616735551704429,100.0,{}
59,64.92621046637788,True,4.154736605018542,100.0,{}
60,58.42612428037425,True,3.73902970536301,100.0,{}
61,52.57680185526927,True,3.3649750370981573,100.0,{}
62,47.31309131193447,True,3.0283980107177526,100.0,{}
63,42.57636338593417,True,2.7255425911996753,100.0,{}
64,38.31386769711018,True,2.4530293117630846,100.0,{}
65,34.47813465095958,True,2.20781750222426,100.0,{}
66,31.026522401931082,True,1.987171308484994,100.0,{}
67,27.92046974303715,True,1.7886291223029507,100.0,{}
68,25.125371290096925,True,1.6099760788002493,100.0,{}
69,22.610101722402003,True,1.4492193136116815,100.0,{}
70,20.346637055640254,True,1.3045657025443864,100.0,{}
71,18.309769246812323,True,1.1744018344965357,100.0,{}
72,16.47684311906139,True,1.05727599341569,100.0,{}
73,14.8274079636436,True,0.9518819476227915,100.0,{}
74,13.34309441585599,True,0.8570443650910082,100.0,{}
75,12.00737257041601,True,0.7717056914872144,100.0,{}
76,10.805367414432972,True,0.694914344180923,100.0,{}
77,9.723691842850458,True,0.6258140901732899,100.0,{}
78,8.750300297207723,True,0.5636344891563152,100.0,{}
79,7.874352211852226,True,0.5076822948284236,100.0,{}
80,7.086092607332276,True,0.4573337183488754,100.0,{}
81,6.376747568092129,True,0.4120274674371146,100.0,{}
82,5.738416303252893,True,0.37125848332404193,100.0,{}
83,5.163987952284104,True,0.3345723055534244,100.0,{}
84,4.647065872992862,True,0.3015600016720037,100.0,{}
85,4.181889361208755,True,0.2718536051585646,100.0,{}
86,3.763279226902762,True,0.2451220106225713,100.0,{}
87,3.3865733401854174,True,0.22106728042539386,100.0,{}
88,3.0475768551337428,True,0.19942132146771652,100.0,{}
89,2.742515326641643,True,0.17994289503511252,100.0,{}
90,2.4679913251468646,True,0.16241492630581167,100.0,{}
91,2.220948124766406,True,0.1466420834840635,100.0,{}
92,1.9986351443308914,True,0.1324485995262536,100.0,{}
93,1.7985764303050928,True,0.11967631214161978,100.0,{}
94,1.6185436717627,True,0.10818290019632115,100.0,{}
95,1.4565322185203897,True,0.09784029682369248,100.0,{}
96,1.3107381463296877,True,0.08853326153747068,100.0,{}
97,1.1795380075079565,True,0.08015809541112362,100.0,{}
98,1.0614708771715273,True,0.0726214849819141,100.0,{}
99,0.9552222690513177,True,0.06583946198279632,100.0,{}
