iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.6914732612,True,124341.03834476216,100.0,{}
3,38339.754225432574,True,81807.08794123663,100.0,{}
4,28688.55493066064,True,61212.146848910554,100.0,{}
5,22922.64685556297,True,48934.92778667708,100.0,{}
6,19086.578312915495,True,40755.78611180241,100.0,{}
7,16349.47524358394,True,34917.582041025744,100.0,{}
8,14298.368181607697,True,30541.387070495635,100.0,{}
9,12704.866368629142,True,27139.25364991475,100.0,{}
10,11431.044668614935,True,24418.60792858422,100.0,{}
11,10285.094108283307,True,21970.84549027328,100.0,{}
12,9254.08152779811,True,19768.577242825246,100.0,{}
13,8326.473467178203,True,17787.165119807956,100.0,{}
14,7491.925948080252,True,16004.445748897599,100.0,{}
15,6741.059201793149,True,14400.481759624188,100.0,{}
16,6065.479230338915,True,12957.338033050959,100.0,{}
17,5457.640189220061,True,11658.880429006067,100.0,{}
18,4910.737484594659,True,10490.594752093708,100.0,{}
19,4418.7315193310815,True,9439.423930402814,100.0,{}
20,3976.1519679970506,True,8493.621577952941,100.0,{}
21,3577.9157832436285,True,7642.620292573669,100.0,{}
22,3219.569328877639,True,6876.913205275699,100.0,{}
23,2897.119803273674,True,6187.947446009901,100.0,{}
24,2606.9678413568604,True,5568.028325069252,100.0,{}
25,2345.8776112680785,True,5010.233150458747,100.0,{}
26,2110.9381946881767,True,4508.333710513847,100.0,{}
27,1899.5303653773499,True,4056.7265490437276,100.0,{}
28,1709.2965672362652,True,3650.370248373773,100.0,{}
29,1538.1155510589656,True,3284.729014848874,100.0,{}
30,1384.078840329306,True,2955.72193253298,100.0,{}
31,1245.4693714126095,True,2659.6773148084367,100.0,{}
32,1120.7417360588315,True,2393.291641075792,100.0,{}
33,1008.505605049427,True,2153.592617435199,100.0,{}
34,907.5098404528765,True,1937.9059466883684,100.0,{}
35,816.6287557527472,True,1743.8254347631425,100.0,{}
36,734.8493016017923,True,1569.1860982095795,100.0,{}
37,661.259856849695,True,1412.0399711734624,100.0,{}
38,595.0402305287311,True,1270.6343406047731,100.0,{}
39,535.453619125961,True,1143.3921657496298,100.0,{}
40,481.83794736149605,True,1028.8944625140698,100.0,{}
41,433.5957335702812,True,925.8644553549736,100.0,{}
42,390.18394573848263,True,833.1533191973798,100.0,{}
43,351.11848990530007,True,749.7273517226868,100.0,{}
44,315.9642347118971,True,674.6564324208475,100.0,{}
45,284.32961012441376,True,607.1036392325218,100.0,{}
46,255.86240023787062,True,546.3159065876341,100.0,{}
47,230.24543357000903,True,491.6156203210424,100.0,{}
48,207.19323125513597,True,442.39305544587467,100.0,{}
49,186.44914627956888,True,398.0995722087742,100.0,{}
50,167.78197977624214,True,358.2414943453661,100.0,{}
51,150.98384270457564,True,322.3746010942214,100.0,{}
52,135.86756620368914,True,290.0991713994962,100.0,{}
53,122.26475191700186,True,261.05552491368815,100.0,{}
54,110.02390084748802,True,234.92000997190766,100.0,{}
55,99.00860737158878,True,211.40139371039763,100.0,{}
56,89.09627845485221,True,190.2376140009741,100.0,{}
57,80.17635763596702,True,171.1928569198563,100.0,{}
58,72.1494661180779,True,154.05492710995503,100.0,{}
59,64.92621046637788,True,138.6328816704316,100.0,{}
60,58.42612428037425,True,124.75490115351737,100.0,{}
61,52.57680185526927,True,112.2663738986466,100.0,{}
62,47.31309131193447,True,101.02817231831438,100.0,{}
63,42.57636338593417,True,90.9151018948743,100.0,{}
64,38.31386769711018,True,81.81450557703016,100.0,{}
65,34.47813465095958,True,73.62500800089994,100.0,{}
66,31.026522401931082,True,66.25538552212971,100.0,{}
67,27.92046974303715,True,59.623549450679334,100.0,{}
68,25.125371290096925,True,53.6556311440082,100.0,{}
69,22.610101722402003,True,48.28515875166339,100.0,{}
70,20.346637055640254,True,43.452316427460495,100.0,{}
71,18.309769246812323,True,39.10327774611362,100.0,{}
72,16.47684311906139,True,35.18960588933211,100.0,{}
73,14.8274079636436,True,31.667713911666713,100.0,{}
74,13.34309441585599,True,28.498379066862466,100.0,{}
75,12.00737257041601,True,25.646305778674257,100.0,{}
76,10.805367414432972,True,23.079732382903543,100.0,{}
77,9.723691842850458,True,20.770077255771664,100.0,{}
78,8.750300297207723,True,18.691620383122643,100.0,{}
79,7.874352211852226,True,16.82121682024161,100.0,{}
80,7.086092607332276,True,15.138038847914459,100.0,{}
81,6.376747568092129,True,13.623343950299358,100.0,{}
82,5.738416303252893,True,12.260266028245555,100.0,{}
83,5.163987952284104,True,11.03362752074571,100.0,{}
84,4.647065872992862,True,9.929770340432178,100.0,{}
85,4.181889361208755,True,8.936403738779083,100.0,{}
86,3.763279226902762,True,8.042467405428987,100.0,{}
87,3.3865733401854174,True,7.238008275945067,100.0,{}
88,3.0475768551337428,True,6.514069675085999,100.0,{}
89,2.742515326641643,True,5.8625915602620315,100.0,{}
90,2.4679913251468646,True,5.276320753526269,100.0,{}
91,2.220948124766406,True,4.748730161837368,100.0,{}
92,1.9986351443308914,True,4.273946085484292,100.0,{}
93,1.7985764303050928,True,3.8466828047302357,100.0,{}
94,1.6185436717627,True,3.4621837158866264,100.0,{}
95,1.4565322185203897,True,3.1161683609378126,100.0,{}
96,1.3107381463296877,True,2.804784760604184,100.0,{}
97,1.1795380075079565,True,2.524566519797307,100.0,{}
98,1.0614708771715273,True,2.2723942275857834,100.0,{}
99,0.9552222690513177,True,2.045460721682213,100.0,{}
