iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
62,69.25486870498285,True,10.352302824717096,100.0,{}
63,62.32409497132018,True,9.31348024122517,100.0,{}
64,56.086981350632776,True,8.379022750181505,100.0,{}
65,50.47428894299594,True,7.53843641350778,100.0,{}
66,45.42325498946474,True,6.782283611867702,100.0,{}
67,40.877747072566024,True,6.102076564478589,100.0,{}
68,36.78713675668423,True,5.490181602763551,100.0,{}
69,33.10586426877736,True,4.939733108957994,100.0,{}
70,29.793004472950972,True,4.44455614154575,100.0,{}
71,26.811827246702116,True,3.999096868532841,100.0,{}
72,24.128939206366812,True,3.598360018962764,100.0,{}
73,21.71451252536162,True,3.2378526430787398,100.0,{}
74,19.541686384642812,True,2.9135335435697463,100.0,{}
75,17.586319988658957,True,2.6217678048422957,100.0,{}
76,15.826657787727921,True,2.359285905488,100.0,{}
77,14.243086347198124,True,2.1231469509988816,100.0,{}
78,12.81803770611874,True,1.9107056109602487,100.0,{}
79,11.535547822565455,True,1.7195823867596902,100.0,{}
80,10.381383390523006,True,1.5476368737466748,100.0,{}
81,9.34274345935874,True,1.3929437159013431,100.0,{}
82,8.408005361422507,True,1.2537709813603555,100.0,{}
83,7.56683165264053,True,1.1285607147684642,100.0,{}
84,6.8098468447437,True,1.0159114470113126,100.0,{}
85,6.128592695594517,True,0.9145624650764561,100.0,{}
86,5.515486731491196,True,0.8233796646207392,100.0,{}
87,4.963708280819859,True,0.7413428259155097,100.0,{}
88,4.467124342918535,True,0.6675341696222464,100.0,{}
89,4.020219429308181,True,0.6011280637026282,100.0,{}
90,3.618027433985024,True,0.5413817654089266,100.0,{}
91,3.2560709937447507,True,0.48762709418870726,100.0,{}
92,2.930327078678709,True,0.4392629418644861,100.0,{}
93,2.6371708508981904,True,0.3957485356927857,100.0,{}
94,2.373357294525155,True,0.3565973786682746,100.0,{}
95,2.1359613793824668,True,0.3213717988478397,100.0,{}
96,1.9223127522558667,True,0.2896780464742936,100.0,{}
97,1.7300331170788832,True,0.26116188374768695,100.0,{}
98,1.556989005466972,True,0.23550461779203502,100.0,{}
99,1.4012605792237434,True,0.21241953208122274,100.0,{}
100,1.26110801130142,True,0.19164867644875497,100.0,{}
101,1.1349735614186431,True,0.17295997952439165,100.0,{}
102,1.0214545215641118,True,0.15614465117387547,100.0,{}
103,0.9192890603770861,True,0.14101484581833723,100.0,{}
