iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.6914732612,True,46994.46669086727,100.0,{}
3,38339.754225432574,True,30821.633334384023,100.0,{}
4,28688.55493066064,True,23052.186816107413,100.0,{}
5,22922.64685556297,True,18428.03245191356,100.0,{}
6,19086.578312915495,True,15347.381336276063,100.0,{}
7,16349.47524358394,True,13148.52571470575,100.0,{}
8,14298.368181607697,True,11500.368653483074,100.0,{}
9,12704.866368629142,True,10219.099455259238,100.0,{}
10,11431.044668614935,True,9194.509151762342,100.0,{}
11,10285.094108283307,True,8272.705026548714,100.0,{}
12,9254.08152779811,True,7443.368333041096,100.0,{}
13,8326.473467178203,True,6697.216937856452,100.0,{}
14,7491.925948080252,True,6025.901218576193,100.0,{}
15,6741.059201793149,True,5421.91035256455,100.0,{}
16,6065.479230338915,True,4878.487993245428,100.0,{}
17,5457.640189220061,True,4389.556412361598,100.0,{}
18,4910.737484594659,True,3949.6482683671597,100.0,{}
19,4418.7315193310815,True,3553.845239300781,100.0,{}
20,3976.1519679970506,True,3197.7228316767164,100.0,{}
21,3577.9157832436285,True,2877.3007444254313,100.0,{}
22,3219.569328877639,True,2588.9982285624114,100.0,{}
23,2897.119803273674,True,2329.593939222657,100.0,{}
24,2606.9678413568604,True,2096.189827290045,100.0,{}
25,2345.8776112680785,True,1886.1786634776136,100.0,{}
26,2110.9381946881767,True,1697.2148287989157,100.0,{}
27,1899.5303653773499,True,1527.1880423303626,100.0,{}
28,1709.2965672362652,True,1374.1997303964902,100.0,{}
29,1538.1155510589656,True,1236.541771181997,100.0,{}
30,1384.078840329306,True,1112.6773756224752,100.0,{}
31,1245.4693714126095,True,1001.2238895557546,100.0,{}
32,1120.7417360588315,True,900.9373238028683,100.0,{}
33,1008.505605049427,True,810.6984383404023,100.0,{}
34,907.5098404528765,True,729.5002242473579,100.0,{}
35,816.6287557527472,True,656.4366428599787,100.0,{}
36,734.8493016017923,True,590.6924957270578,100.0,{}
37,661.259856849695,True,531.5343116878624,100.0,{}
38,595.0402305287311,True,478.3021488393514,100.0,{}
39,535.453619125961,True,430.4022194496174,100.0,{}
40,481.83794736149605,True,387.30025512672484,100.0,{}
41,433.5957335702812,True,348.5155378717769,100.0,{}
42,390.18394573848263,True,313.61553012614894,100.0,{}
43,351.11848990530007,True,282.21104365012434,100.0,{}
44,315.9642347118971,True,253.9518931198972,100.0,{}
45,284.32961012441376,True,228.52298577034395,100.0,{}
46,255.86240023787062,True,205.64080330362242,100.0,{}
47,230.24543357000903,True,185.0502366838663,100.0,{}
48,207.19323125513597,True,166.52173839553376,100.0,{}
49,186.44914627956888,True,149.84876030210734,100.0,{}
50,167.78197977624214,True,134.8454484429109,100.0,{}
51,150.98384270457564,True,121.34456898488918,100.0,{}
52,135.86756620368914,True,109.19564213571996,100.0,{}
53,122.26475191700186,True,98.26326315382218,100.0,{}
54,110.02390084748802,True,88.42559168577242,100.0,{}
55,99.00860737158878,True,79.57299254607912,100.0,{}
56,89.09627845485221,True,71.60681274931544,100.0,{}
57,80.17635763596702,True,64.43828112923477,100.0,{}
58,72.1494661180779,True,57.987518251079514,100.0,{}
59,64.92621046637788,True,52.18264555695159,100.0,{}
60,58.42612428037425,True,46.958983793989525,100.0,{}
61,52.57680185526927,True,42.25833177336549,100.0,{}
62,47.31309131193447,True,38.02831740628795,100.0,{}
63,42.57636338593417,True,34.2218137710834,100.0,{}
64,38.31386769711018,True,30.796413692215587,100.0,{}
65,34.47813465095958,True,27.713956966037006,100.0,{}
66,31.026522401931082,True,24.94010495621525,100.0,{}
67,27.92046974303715,True,22.44395781100882,100.0,{}
68,25.125371290096925,True,20.197710030660247,100.0,{}
69,22.610101722402003,True,18.176340541487242,100.0,{}
70,20.346637055640254,True,16.35733381858584,100.0,{}
71,18.309769246812323,True,14.720428945788342,100.0,{}
72,16.47684311906139,True,13.247393813385797,100.0,{}
73,14.8274079636436,True,11.921821934781352,100.0,{}
74,13.34309441585599,True,10.728949615723643,100.0,{}
75,12.00737257041601,True,9.655491436911149,100.0,{}
76,10.805367414432972,True,8.689492215153285,100.0,{}
77,9.723691842850458,True,7.820193792172695,100.0,{}
78,8.750300297207723,True,7.037915165572845,100.0,{}
79,7.874352211852226,True,6.333944625333114,100.0,{}
80,7.086092607332276,True,5.700442693193716,100.0,{}
81,6.376747568092129,True,5.130354782745062,100.0,{}
82,5.738416303252893,True,4.6173326065103115,100.0,{}
83,5.163987952284104,True,4.155663453836386,100.0,{}
84,4.647065872992862,True,3.7402065512292113,100.0,{}
85,4.181889361208755,True,3.3663357957373274,100.0,{}
86,3.763279226902762,True,3.0298882230534248,100.0,{}
87,3.3865733401854174,True,2.727117635968128,100.0,{}
88,3.0475768551337428,True,2.454652876331387,100.0,{}
89,2.742515326641643,True,2.2094602754733055,100.0,{}
90,2.4679913251468646,True,1.9888098645988272,100.0,{}
91,2.220948124766406,True,1.7902449686102382,100.0,{}
92,1.9986351443308914,True,1.6115548445112624,100.0,{}
93,1.7985764303050928,True,1.4507500594946938,100.0,{}
94,1.6185436717627,True,1.3060403343714304,100.0,{}
95,1.4565322185203897,True,1.1758146054358798,100.0,{}
96,1.3107381463296877,True,1.0586230826327239,100.0,{}
97,1.1795380075079565,True,0.9531611041204735,100.0,{}
98,1.0614708771715273,True,0.858254607340441,100.0,{}
99,0.9552222690513177,True,0.7728470547325881,100.0,{}
