iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,86713.15703230618,True,197134.8923276695,100.0,{}
3,56269.999608077036,True,126392.78708959959,100.0,{}
4,42105.707232796965,True,94219.83601122673,100.0,{}
5,33626.96242797315,True,75094.76877202786,100.0,{}
6,27984.03243601659,True,62414.01266634439,100.0,{}
7,23959.772638213573,True,53390.08858519222,100.0,{}
8,20948.81534232713,True,46641.00305900167,100.0,{}
9,18609.97670630113,True,41403.261692351625,100.0,{}
10,16740.748555072994,True,37220.623666153675,100.0,{}
11,15060.817685245538,True,33462.00723840016,100.0,{}
12,13550.298739095237,True,30084.185067969538,100.0,{}
13,12191.160708359812,True,27048.379896060706,100.0,{}
14,10968.306421936524,True,24319.797757685054,100.0,{}
15,9868.117490338982,True,21867.212098940417,100.0,{}
16,8878.646233980218,True,19662.59277681517,100.0,{}
17,7988.901480908439,True,17680.774749404252,100.0,{}
18,7188.275767633026,True,15899.161951874292,100.0,{}
19,6467.91166710539,True,14297.462428608633,100.0,{}
20,5819.907091574387,True,12857.451277929953,100.0,{}
21,5236.881762418794,True,11562.75838000701,100.0,{}
22,4712.243557497792,True,10398.678234310084,100.0,{}
23,4240.166189191601,True,9351.999540573368,100.0,{}
24,3815.352587585379,True,8410.852424723294,100.0,{}
25,3433.080880792035,True,7564.571445013758,100.0,{}
26,3089.091350461029,True,6803.572718777321,100.0,{}
27,2779.5783028929395,True,6119.24369089507,100.0,{}
28,2501.1445539741835,True,5503.8442246894065,100.0,{}
29,2250.6501772798733,True,4950.4178372675115,100.0,{}
30,2025.245183531029,True,4452.712026730911,100.0,{}
31,1822.4143454635137,True,4005.1067501088746,100.0,{}
32,1639.9051288769151,True,3602.5502100601557,100.0,{}
33,1475.6683984505469,True,3240.5011967683054,100.0,{}
34,1327.8735362123982,True,2914.8773102891255,100.0,{}
35,1194.8764330766849,True,2622.00845898329,100.0,{}
36,1075.2033844052364,True,2358.5950925332063,100.0,{}
37,967.5189829417504,True,2121.670684239243,100.0,{}
38,870.620862005416,True,1908.5680275460418,100.0,{}
39,783.4323450413043,True,1716.8889567170609,100.0,{}
40,704.979462644547,True,1544.4771418233468,100.0,{}
41,634.3815903221796,True,1389.3936442519962,100.0,{}
42,570.852358103246,True,1249.8949512177965,100.0,{}
43,513.6848421322203,True,1124.4132366812241,100.0,{}
44,462.244392737402,True,1011.5386219917985,100.0,{}
45,415.9635078159609,True,910.0032328053596,100.0,{}
46,374.31948342519627,True,818.6668696505074,100.0,{}
47,336.84388039568694,True,736.5041281943604,100.0,{}
48,303.1251434253015,True,662.5928220073578,100.0,{}
49,272.78181836970015,True,596.1035756514694,100.0,{}
50,245.47534021533087,True,536.2904693950999,100.0,{}
51,220.90199347436848,True,482.4826289533265,100.0,{}
52,198.790088443311,True,434.07666450658155,100.0,{}
53,178.89680087166727,True,390.5298729915901,100.0,{}
54,160.99418753061795,True,351.3541264048371,100.0,{}
55,144.88273718763188,True,316.110376707797,100.0,{}
56,130.38338985718158,True,284.4037149723321,100.0,{}
57,117.33487044003178,True,255.87892873358913,100.0,{}
58,105.59215593356417,True,230.21650720092663,100.0,{}
59,95.02455547773114,True,207.12904908229874,100.0,{}
60,85.51437496999888,True,186.35803236083288,100.0,{}
61,76.95633644605722,True,167.6709094823817,100.0,{}
62,69.25486870498285,True,150.85849510994177,100.0,{}
63,62.32409497132018,True,135.73261692594983,100.0,{}
64,56.086981350632776,True,122.12400294814421,100.0,{}
65,50.47428894299594,True,109.88038150831922,100.0,{}
66,45.42325498946474,True,98.864772453362,100.0,{}
67,40.877747072566024,True,88.95395029460647,100.0,{}
68,36.78713675668423,True,80.03706197799725,100.0,{}
69,33.10586426877736,True,72.0143836970887,100.0,{}
70,29.793004472950972,True,64.7962027437991,100.0,{}
71,26.811827246702116,True,58.301811804259636,100.0,{}
72,24.128939206366812,True,52.45860437817542,100.0,{}
73,21.71451252536162,True,47.2012611415498,100.0,{}
74,19.541686384642812,True,42.4710180993791,100.0,{}
75,17.586319988658957,True,38.21500829715188,100.0,{}
76,15.826657787727921,True,34.38566969027179,100.0,{}
77,14.243086347198124,True,30.940212515142044,100.0,{}
78,12.81803770611874,True,27.840140177533794,100.0,{}
79,11.535547822565455,True,25.050818275455192,100.0,{}
80,10.381383390523006,True,22.541086916111446,100.0,{}
81,9.34274345935874,True,20.28291197441666,100.0,{}
82,8.408005361422507,True,18.251071377714176,100.0,{}
83,7.56683165264053,True,16.422872896123607,100.0,{}
84,6.8098468447437,True,14.777900271914449,100.0,{}
85,6.128592695594517,True,13.297784840030067,100.0,{}
86,5.515486731491196,True,11.966000078032506,100.0,{}
87,4.963708280819859,True,10.767676782154169,100.0,{}
88,4.467124342918535,True,9.689436796556905,100.0,{}
89,4.020219429308181,True,8.719243432868115,100.0,{}
90,3.618027433985024,True,7.846266902958009,100.0,{}
91,3.2560709937447507,True,7.0607632572850525,100.0,{}
92,2.930327078678709,True,6.3539654727767685,100.0,{}
93,2.6371708508981904,True,5.717985469697003,100.0,{}
94,2.373357294525155,True,5.145725960670687,100.0,{}
95,2.1359613793824668,True,4.630801144366925,100.0,{}
96,1.9223127522558667,True,4.1674653561111175,100.0,{}
97,1.7300331170788832,True,3.7505488764661674,100.0,{}
98,1.556989005466972,True,3.3754001796845623,100.0,{}
99,1.4012605792237434,True,3.0378339749738568,100.0,{}
100,1.26110801130142,True,2.734084459994077,100.0,{}
101,1.1349735614186431,True,2.4607632630469967,100.0,{}
102,1.0214545215641118,True,2.2148216034331063,100.0,{}
103,0.9192890603770861,True,1.9935162468136856,100.0,{}
