iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,86713.15703230618,True,116196.76172396974,100.0,{}
3,56269.999608077036,True,74220.60409678993,100.0,{}
4,42105.707232796965,True,55307.07738713024,100.0,{}
5,33626.96242797315,True,44071.52666035759,100.0,{}
6,27984.03243601659,True,36624.48811919361,100.0,{}
7,23959.772638213573,True,31326.180567736417,100.0,{}
8,20948.81534232713,True,27364.14216813579,100.0,{}
9,18609.97670630113,True,24289.697809321362,100.0,{}
10,16740.748555072994,True,21834.80515568527,100.0,{}
11,15060.817685245538,True,19628.94933200771,100.0,{}
12,13550.298739095237,True,17646.714409846605,100.0,{}
13,12191.160708359812,True,15865.3058919772,100.0,{}
14,10968.306421936524,True,14264.274750310286,100.0,{}
15,9868.117490338982,True,12825.271774812807,100.0,{}
16,8878.646233980218,True,11531.828597330588,100.0,{}
17,7988.901480908439,True,10369.162267204498,100.0,{}
18,7188.275767633026,True,9324.000677579497,100.0,{}
19,6467.91166710539,True,8384.426492564871,100.0,{}
20,5819.907091574387,True,7539.737520851081,100.0,{}
21,5236.881762418794,True,6780.321732154288,100.0,{}
22,4712.243557497792,True,6097.545327424756,100.0,{}
23,4240.166189191601,True,5483.6524586552105,100.0,{}
24,3815.352587585379,True,4931.675354454032,100.0,{}
25,3433.080880792035,True,4435.353747311004,100.0,{}
26,3089.091350461029,True,3989.0626208723766,100.0,{}
27,2779.5783028929395,True,3587.747403127049,100.0,{}
28,2501.1445539741835,True,3226.8658262788913,100.0,{}
29,2250.6501772798733,True,2902.33575797157,100.0,{}
30,2025.245183531029,True,2610.488382874921,100.0,{}
31,1822.4143454635137,True,2348.0261796483446,100.0,{}
32,1639.9051288769151,True,2111.98519699177,100.0,{}
33,1475.6683984505469,True,1899.7011847549456,100.0,{}
34,1327.8735362123982,True,1708.7791826589744,100.0,{}
35,1194.8764330766849,True,1537.0662107440085,100.0,{}
36,1075.2033844052364,True,1382.6267427634098,100.0,{}
37,967.5189829417504,True,1243.720676898448,100.0,{}
38,870.620862005416,True,1118.7835478045688,100.0,{}
