iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,86713.15703230618,False,Bound not satisfied,99.6443812233286,"{('6', '3'): np.float64(11.909318259545778), ('6', '15'): np.float64(5.662946038408284), ('6', '16'): np.float64(0.37724821864787494), ('6', '24'): np.float64(0.7306914788061769), ('13', '2'): np.float64(0.027586036101890227)}"
3,56269.999608077036,False,Bound not satisfied,99.71550497866288,"{('6', '3'): np.float64(0.5129268133196554), ('6', '15'): np.float64(0.383691306059168), ('6', '16'): np.float64(0.03304247202730848), ('6', '24'): np.float64(0.12452178672130776)}"
4,42105.707232796965,False,Bound not satisfied,99.92887624466572,"{('6', '23'): np.float64(0.08875739630506008)}"
5,33626.96242797315,False,Bound not satisfied,99.92887624466572,"{('6', '23'): np.float64(0.13937701118708024)}"
6,27984.03243601659,False,Bound not satisfied,99.92887624466572,"{('6', '23'): np.float64(0.09290816250051948)}"
7,23959.772638213573,False,Bound not satisfied,99.92887624466572,"{('6', '23'): np.float64(0.045353054657410796)}"
8,20948.81534232713,False,Bound not satisfied,99.92887624466572,"{('6', '23'): np.float64(0.00898774519188672)}"
9,18609.97670630113,True,4731.339085858211,100.0,{}
10,16740.748555072994,True,4251.01257229288,100.0,{}
11,15060.817685245538,True,3819.740296130662,100.0,{}
12,13550.298739095237,True,3432.462229134719,100.0,{}
13,12191.160708359812,True,3084.6498873103706,100.0,{}
14,10968.306421936524,True,2772.2484561678266,100.0,{}
15,9868.117490338982,True,2491.6256900955686,100.0,{}
16,8878.646233980218,True,2239.5266779196513,100.0,{}
17,7988.901480908439,True,2013.033716119126,100.0,{}
18,7188.275767633026,True,1809.5306498141229,100.0,{}
19,6467.91166710539,True,1626.6711370862915,100.0,{}
20,5819.907091574387,True,1462.3503699037599,100.0,{}
21,5236.881762418794,True,1314.679848894019,100.0,{}
22,4712.243557497792,True,1181.964862412937,100.0,{}
23,4240.166189191601,True,1062.6843650344806,100.0,{}
24,3815.352587585379,True,955.4729884320473,100.0,{}
25,3433.080880792035,True,859.1049499364367,100.0,{}
26,3089.091350461029,True,772.4796518381482,100.0,{}
27,2779.5783028929395,True,694.6087885350335,100.0,{}
28,2501.1445539741835,True,624.6047995240338,100.0,{}
29,2250.6501772798733,True,561.670524490498,100.0,{}
30,2025.245183531029,True,505.08993275379305,100.0,{}
31,1822.4143454635137,True,454.2198134077499,100.0,{}
32,1639.9051288769151,True,408.48232491363086,100.0,{}
33,1475.6683984505469,True,367.35831388253865,100.0,{}
34,1327.8735362123982,True,330.38132251021887,100.0,{}
35,1194.8764330766849,True,297.1322127562578,100.0,{}
36,1075.2033844052364,True,267.23434302650514,100.0,{}
37,967.5189829417504,True,240.34923993753932,100.0,{}
38,870.620862005416,True,216.1727138143206,100.0,{}
39,783.4323450413043,True,194.43137198424097,100.0,{}
40,704.979462644547,True,174.87948875701062,100.0,{}
41,634.3815903221796,True,157.29619528761611,100.0,{}
42,570.852358103246,True,141.48295636554843,100.0,{}
43,513.6848421322203,True,127.26130461010395,100.0,{}
44,462.244392737402,True,114.47080562294195,100.0,{}
45,415.9635078159609,True,102.9672303954989,100.0,{}
46,374.31948342519627,True,92.62091372570086,100.0,{}
47,336.84388039568694,True,83.31527959663546,100.0,{}
48,303.1251434253015,True,74.94551643764437,100.0,{}
49,272.78181836970015,True,67.41738695011868,100.0,{}
50,245.47534021533087,True,60.646158757986136,100.0,{}
51,220.90199347436848,True,54.55564355643295,100.0,{}
52,198.790088443311,True,49.0773336989442,100.0,{}
53,178.89680087166727,True,44.14962629739843,100.0,{}
54,160.99418753061795,True,39.717125927855356,100.0,{}
55,144.88273718763188,True,35.73001794637969,100.0,{}
56,130.38338985718158,True,32.143505237405805,100.0,{}
57,117.33487044003178,True,28.917301950691048,100.0,{}
58,105.59215593356417,True,26.015178440839616,100.0,{}
59,95.02455547773114,True,23.40455221386522,100.0,{}
60,85.51437496999888,True,21.05612021458682,100.0,{}
61,76.95633644605722,True,18.94352826452125,100.0,{}
62,69.25486870498285,True,17.043073885918275,100.0,{}
63,62.32409497132018,True,15.333439130973986,100.0,{}
64,56.086981350632776,True,13.795450378655906,100.0,{}
65,50.47428894299594,True,12.41186237040355,100.0,{}
66,45.42325498946474,True,11.167164032891211,100.0,{}
67,40.877747072566024,True,10.047403884960866,100.0,{}
68,36.78713675668423,True,9.04003304920326,100.0,{}
69,33.10586426877736,True,8.133764089345158,100.0,{}
70,29.793004472950972,True,7.318444074986376,100.0,{}
71,26.811827246702116,True,6.584940436900788,100.0,{}
72,24.128939206366812,True,5.92503832178242,100.0,{}
73,21.71451252536162,True,5.331348285863091,100.0,{}
74,19.541686384642812,True,4.797223284322571,100.0,{}
75,17.586319988658957,True,4.3166840187618085,100.0,{}
76,15.826657787727921,True,3.8843518000015105,100.0,{}
77,14.243086347198124,True,3.4953881683390287,100.0,{}
78,12.81803770611874,True,3.145440590320896,100.0,{}
79,11.535547822565455,True,2.830593619554714,100.0,{}
80,10.381383390523006,True,2.5473249710021344,100.0,{}
81,9.34274345935874,True,2.292466013925886,100.0,{}
82,8.408005361422507,True,2.0631662383295812,100.0,{}
83,7.56683165264053,True,1.8568612948329954,100.0,{}
84,6.8098468447437,True,1.6712442481971803,100.0,{}
85,6.128592695594517,True,1.504239721026629,100.0,{}
86,5.515486731491196,True,1.3539806366879683,100.0,{}
87,4.963708280819859,True,1.218787300022114,100.0,{}
88,4.467124342918535,True,1.0971485804286591,100.0,{}
89,4.020219429308181,True,0.9877049860438425,100.0,{}
90,3.618027433985024,True,0.8892334386255478,100.0,{}
91,3.2560709937447507,True,0.8006335781456759,100.0,{}
92,2.930327078678709,True,0.7209154433364994,100.0,{}
93,2.6371708508981904,True,0.6491883896929874,100.0,{}
94,2.373357294525155,True,0.5846511206683889,100.0,{}
95,2.1359613793824668,True,0.526582720063033,100.0,{}
96,1.9223127522558667,True,0.474334585028428,100.0,{}
97,1.7300331170788832,True,0.42732316911523366,100.0,{}
98,1.556989005466972,True,0.38502345407263106,100.0,{}
99,1.4012605792237434,True,0.3469630769808721,100.0,{}
100,1.26110801130142,True,0.3127170470937705,100.0,{}
101,1.1349735614186431,True,0.28190299302546823,100.0,{}
102,1.0214545215641118,True,0.2541768869957438,100.0,{}
103,0.9192890603770861,True,0.22922919824668697,100.0,{}
