iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.6914732612,False,Bound not satisfied,99.981738495252,"{('57', '23'): np.float64(0.840191391954372)}"
3,38339.754225432574,True,5328.906030957811,100.0,{}
4,28688.55493066064,True,3972.2067997059157,100.0,{}
5,22922.64685556297,True,3174.584784531809,100.0,{}
6,19086.578312915495,True,2643.178948512922,100.0,{}
7,16349.47524358394,True,2263.997551545787,100.0,{}
8,14298.368181607697,True,1979.859444976791,100.0,{}
9,12704.866368629142,True,1759.0223579314927,100.0,{}
10,11431.044668614935,True,1582.4597633514716,100.0,{}
11,10285.094108283307,True,1423.6347946864216,100.0,{}
12,9254.08152779811,True,1280.7638781490373,100.0,{}
13,8326.473467178203,True,1152.242846880672,100.0,{}
14,7491.925948080252,True,1036.6289534155126,100.0,{}
15,6741.059201793149,True,932.6246490347261,100.0,{}
16,6065.479230338915,True,839.0629733426653,100.0,{}
17,5457.640189220061,True,754.894404039355,100.0,{}
18,4910.737484594659,True,679.1750265038725,100.0,{}
19,4418.7315193310815,True,611.0558937497722,100.0,{}
20,3976.1519679970506,True,549.7734585386089,100.0,{}
21,3577.9157832436285,True,494.6409703513191,100.0,{}
22,3219.569328877639,True,445.04074020576024,100.0,{}
23,2897.119803273674,True,400.4171858290496,100.0,{}
24,2606.9678413568604,True,360.27057840044955,100.0,{}
25,2345.8776112680785,True,324.15141998704337,100.0,{}
26,2110.9381946881767,True,291.6553879414539,100.0,{}
27,1899.5303653773499,True,262.41878897367786,100.0,{}
28,1709.2965672362652,True,236.11447140785145,100.0,{}
29,1538.1155510589656,True,212.4481493485565,100.0,{}
30,1384.078840329306,True,191.15509716722323,100.0,{}
31,1245.4693714126095,True,171.9971769294145,100.0,{}
32,1120.7417360588315,True,154.7601651664103,100.0,{}
33,1008.505605049427,True,139.25134879300538,100.0,{}
34,907.5098404528765,True,125.29736302685559,100.0,{}
35,816.6287557527472,True,112.74224690839726,100.0,{}
36,734.8493016017923,True,101.44569448579846,100.0,{}
37,661.259856849695,True,91.28148194506068,100.0,{}
38,595.0402305287311,True,82.13605295664046,100.0,{}
39,535.453619125961,True,73.90724629961295,100.0,{}
40,481.83794736149605,True,66.50315143305363,100.0,{}
41,433.5957335702812,True,59.841079130178805,100.0,{}
42,390.18394573848263,True,53.84663559053444,100.0,{}
43,351.11848990530007,True,48.452889613843226,100.0,{}
44,315.9642347118971,True,43.59962346942224,100.0,{}
45,284.32961012441376,True,39.23265903925449,100.0,{}
46,255.86240023787062,True,35.303251661616535,100.0,{}
47,230.24543357000903,True,31.76754486527818,100.0,{}
48,207.19323125513597,True,28.58607987036305,100.0,{}
49,186.44914627956888,True,25.723354348773626,100.0,{}
50,167.78197977624214,True,23.147425491683563,100.0,{}
51,150.98384270457564,True,20.82955293022299,100.0,{}
52,135.86756620368914,True,18.743877503832003,100.0,{}
53,122.26475191700186,True,16.867132273889226,100.0,{}
54,110.02390084748802,True,15.17838254270444,100.0,{}
55,99.00860737158878,True,13.658791963919873,100.0,{}
56,89.09627845485221,True,12.291412123486218,100.0,{}
57,80.17635763596702,True,11.06099323392397,100.0,{}
58,72.1494661180779,True,9.953813821641928,100.0,{}
59,64.92621046637788,True,8.95752750021183,100.0,{}
60,58.42612428037425,True,8.06102511422567,100.0,{}
61,52.57680185526927,True,7.254310710724897,100.0,{}
62,47.31309131193447,True,6.52838995027478,100.0,{}
63,42.57636338593417,True,5.875169709188053,100.0,{}
64,38.31386769711018,True,5.28736774980833,100.0,{}
65,34.47813465095958,True,4.758431448605542,100.0,{}
66,31.026522401931082,True,4.28246467325802,100.0,{}
67,27.92046974303715,True,3.8541619911735334,100.0,{}
68,25.125371290096925,True,3.4687494739862474,100.0,{}
69,22.610101722402003,True,3.1219314363992394,100.0,{}
70,20.346637055640254,True,2.809842514148528,100.0,{}
71,18.309769246812323,True,2.529004545625723,100.0,{}
72,16.47684311906139,True,2.276287775412703,100.0,{}
73,14.8274079636436,True,2.048875946338645,100.0,{}
74,13.34309441585599,True,1.8442348901542736,100.0,{}
75,12.00737257041601,True,1.6600842660296034,100.0,{}
76,10.805367414432972,True,1.494372131278155,100.0,{}
77,9.723691842850458,True,1.345252060373227,100.0,{}
78,8.750300297207723,True,1.2110625567979696,100.0,{}
79,7.874352211852226,True,1.0903085278788938,100.0,{}
80,7.086092607332276,True,0.9816446158333596,100.0,{}
81,6.376747568092129,True,0.8838601989679091,100.0,{}
82,5.738416303252893,True,0.795865895642668,100.0,{}
83,5.163987952284104,True,0.7166814203817191,100.0,{}
84,4.647065872992862,True,0.6454246566277233,100.0,{}
85,4.181889361208755,True,0.5813018242164403,100.0,{}
86,3.763279226902762,True,0.5235986318656577,100.0,{}
87,3.3865733401854174,True,0.471672315979668,100.0,{}
88,3.0475768551337428,True,0.4249444769540837,100.0,{}
89,2.742515326641643,True,0.3828946330789313,100.0,{}
90,2.4679913251468646,True,0.34505442013511356,100.0,{}
91,2.220948124766406,True,0.31100237199668146,100.0,{}
92,1.9986351443308914,True,0.2803592240247548,100.0,{}
93,1.7985764303050928,True,0.25278368687692754,100.0,{}
94,1.6185436717627,True,0.22796864361383187,100.0,{}
95,1.4565322185203897,True,0.2056377276849114,100.0,{}
96,1.3107381463296877,True,0.1855422436469961,100.0,{}
97,1.1795380075079565,True,0.16745839628205836,100.0,{}
98,1.0614708771715273,True,0.15118479721776665,100.0,{}
99,0.9552222690513177,True,0.13654022125777546,100.0,{}
