iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,86713.15703230618,False,Bound not satisfied,99.71550497866288,"{('6', '3'): np.float64(5.3542090575604675), ('6', '15'): np.float64(2.618528806339892), ('6', '16'): np.float64(0.17832490063692863), ('6', '24'): np.float64(0.4054969338718857)}"
3,56269.999608077036,True,32482.85770254205,100.0,{}
4,42105.707232796965,True,24176.870487853063,100.0,{}
5,33626.96242797315,True,19252.9329710215,100.0,{}
6,27984.03243601659,True,15992.868481473273,100.0,{}
7,23959.772638213573,True,13675.05415377185,100.0,{}
8,20948.81534232713,True,11942.653455442976,100.0,{}
9,18609.97670630113,True,10598.846702897152,100.0,{}
10,16740.748555072994,True,9526.15034731062,100.0,{}
11,15060.817685245538,True,8562.503006893776,100.0,{}
12,13550.298739095237,True,7696.737883348286,100.0,{}
13,12191.160708359812,True,6918.846688710408,100.0,{}
14,10968.306421936524,True,6219.856344410562,100.0,{}
15,9868.117490338982,True,5591.719515510737,100.0,{}
16,8878.646233980218,True,5027.217253742934,100.0,{}
17,7988.901480908439,True,4519.872281444733,100.0,{}
18,7188.275767633026,True,4063.8716581437398,100.0,{}
19,6467.91166710539,True,3653.997743729867,100.0,{}
20,5819.907091574387,True,3285.5665151879502,100.0,{}
21,5236.881762418794,True,2954.3724138720954,100.0,{}
22,4712.243557497792,True,2656.6390019164774,100.0,{}
23,4240.166189191601,True,2388.974793120702,100.0,{}
24,3815.352587585379,True,2148.3336982386436,100.0,{}
25,3433.080880792035,True,1931.979589148809,100.0,{}
26,3089.091350461029,True,1737.4545425484148,100.0,{}
27,2779.5783028929395,True,1562.5503729126397,100.0,{}
28,2501.1445539741835,True,1405.28310755049,100.0,{}
29,2250.6501772798733,True,1263.8700945348223,100.0,{}
30,2025.245183531029,True,1136.7094677901332,100.0,{}
31,1822.4143454635137,True,1022.3617232799285,100.0,{}
32,1639.9051288769151,True,919.5331865370755,100.0,{}
33,1475.6683984505469,True,827.061175144261,100.0,{}
34,1327.8735362123982,True,743.9006805548428,100.0,{}
35,1194.8764330766849,True,669.1124121525818,100.0,{}
36,1075.2033844052364,True,601.8520629475782,100.0,{}
37,967.5189829417504,True,541.3606710258117,100.0,{}
38,870.620862005416,True,486.95596401139596,100.0,{}
39,783.4323450413043,True,438.02458554149246,100.0,{}
40,704.979462644547,True,394.0151132476259,100.0,{}
41,634.3815903221796,True,354.4317871219177,100.0,{}
42,570.852358103246,True,318.828875541909,100.0,{}
43,513.6848421322203,True,286.8056137414842,100.0,{}
44,462.244392737402,True,258.00165624195915,100.0,{}
45,415.9635078159609,True,232.09299078107674,100.0,{}
46,374.31948342519627,True,208.78826667366985,100.0,{}
47,336.84388039568694,True,187.82549537227132,100.0,{}
48,303.1251434253015,True,168.96908532879883,100.0,{}
49,272.78181836970015,True,152.00717714233437,100.0,{}
50,245.47534021533087,True,136.74924845992453,100.0,{}
51,220.90199347436848,True,123.02396121993598,100.0,{}
52,198.790088443311,True,110.6772266281663,100.0,{}
53,178.89680087166727,True,99.57046576846905,100.0,{}
54,160.99418753061795,True,89.57904600417235,100.0,{}
55,144.88273718763188,True,80.59087534820634,100.0,{}
56,130.38338985718158,True,72.50513879499412,100.0,{}
57,117.33487044003178,True,65.2311622359548,100.0,{}
58,105.59215593356417,True,58.687391042453484,100.0,{}
59,95.02455547773114,True,52.80047171281456,100.0,{}
60,85.51437496999888,True,47.50442615798626,100.0,{}
61,76.95633644605722,True,42.73990925937887,100.0,{}
62,69.25486870498285,True,38.45354128176217,100.0,{}
63,62.32409497132018,True,34.59730757817013,100.0,{}
64,56.086981350632776,True,31.128018789774075,100.0,{}
65,50.47428894299594,True,28.006825432470063,100.0,{}
66,45.42325498946474,True,25.19878138016658,100.0,{}
67,40.877747072566024,True,22.6724513105042,100.0,{}
68,36.78713675668423,True,20.39955767781026,100.0,{}
69,33.10586426877736,True,18.354663226584098,100.0,{}
70,29.793004472950972,True,16.514885461996386,100.0,{}
71,26.811827246702116,True,14.859639855678234,100.0,{}
72,24.128939206366812,True,13.370408890805303,100.0,{}
73,21.71451252536162,True,12.030534342772969,100.0,{}
74,19.541686384642812,True,10.82503045473162,100.0,{}
75,17.586319988658957,True,9.740415903304214,100.0,{}
76,15.826657787727921,True,8.76456266244476,100.0,{}
77,14.243086347198124,True,7.886560063827514,100.0,{}
78,12.81803770611874,True,7.096592524274955,100.0,{}
79,11.535547822565455,True,6.385829564498804,100.0,{}
80,10.381383390523006,True,5.7463268822196305,100.0,{}
81,9.34274345935874,True,5.170937367604405,100.0,{}
82,8.408005361422507,True,4.653231060631112,100.0,{}
83,7.56683165264053,True,4.1874231510395,100.0,{}
84,6.8098468447437,True,3.768309211991939,100.0,{}
85,6.128592695594517,True,3.3912069400671787,100.0,{}
86,5.515486731491196,True,3.051903747303092,100.0,{}
87,4.963708280819859,True,2.746609617163244,100.0,{}
88,4.467124342918535,True,2.471914695009174,100.0,{}
89,4.020219429308181,True,2.2247511375357223,100.0,{}
90,3.618027433985024,True,2.0023587929187423,100.0,{}
91,3.2560709937447507,True,1.8022543268079727,100.0,{}
92,2.930327078678709,True,1.62220344804694,100.0,{}
93,2.6371708508981904,True,1.4601959224936303,100.0,{}
94,2.373357294525155,True,1.314423095068757,100.0,{}
95,2.1359613793824668,True,1.1832576679516538,100.0,{}
96,1.9223127522558667,True,1.0652355084016565,100.0,{}
