iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,58089.69147326104,True,21212.276139569116,100.0,{}
3,38339.754225432654,True,13826.481798766572,100.0,{}
4,28688.554930660506,True,10332.200138506414,100.0,{}
5,22922.646855562918,True,8259.06734032574,100.0,{}
6,19086.57831291552,True,6877.913077767309,100.0,{}
7,16349.47524358399,True,5892.173605932449,100.0,{}
8,14298.36818160774,True,5153.362514478873,100.0,{}
9,12704.866368629071,True,4579.048057040742,100.0,{}
10,11431.044668614917,True,4119.809559488449,100.0,{}
11,10285.094108283372,True,3706.65820530718,100.0,{}
12,9254.081527798135,True,3334.9653631130573,100.0,{}
13,8326.473467178195,True,3000.567543872592,100.0,{}
14,7491.925948080292,True,2699.719708469079,100.0,{}
15,6741.05920179318,True,2429.053216878,100.0,{}
16,6065.479230338914,True,2185.5379799769166,100.0,{}
17,5457.640189220053,True,1966.4484068134343,100.0,{}
18,4910.73748459467,True,1769.3327737916372,100.0,{}
19,4418.731519331044,True,1591.9856756001075,100.0,{}
20,3976.1519679970293,True,1432.4232495846447,100.0,{}
21,3577.915783243637,True,1288.8608950426897,100.0,{}
22,3219.5693288776547,True,1159.6932363246449,100.0,{}
23,2897.1198032736916,True,1043.4761036269217,100.0,{}
24,2606.9678413568668,True,938.9103280303136,100.0,{}
25,2345.8776112680926,True,844.8271678172331,100.0,{}
26,2110.9381946881767,True,760.1752015606087,100.0,{}
27,1899.5303653773565,True,684.008540092572,100.0,{}
28,1709.2965672362598,True,615.4762244040656,100.0,{}
29,1538.115551058967,True,553.8126899597024,100.0,{}
30,1384.0788403293036,True,498.3291899856414,100.0,{}
31,1245.4693714126058,True,448.40608113819474,100.0,{}
32,1120.741736058822,True,403.4858847118965,100.0,{}
33,1008.5056050494217,True,363.0670453088043,100.0,{}
34,907.509840452875,True,326.6983167670223,100.0,{}
35,816.6287557527473,True,293.97371222559167,100.0,{}
36,734.8493016017915,True,264.5279615662189,100.0,{}
37,661.2598568496932,True,238.03242519266158,100.0,{}
38,595.0402305287328,True,214.19141825087627,100.0,{}
39,535.4536191259639,True,192.73890401628125,100.0,{}
40,481.83794736149275,True,173.43551933094403,100.0,{}
41,433.59573357028086,True,156.06589871071134,100.0,{}
42,390.1839457384824,True,140.43626710240582,100.0,{}
43,351.1184899052963,True,126.3722742926034,100.0,{}
44,315.96423471189803,True,113.71704668624761,100.0,{}
45,284.3296101244152,True,102.32943461628423,100.0,{}
46,255.86240023787062,True,92.08243554228476,100.0,{}
47,230.24543357000945,True,82.86177547147463,100.0,{}
48,207.19323125513438,True,74.56463271208669,100.0,{}
49,186.449146279572,True,67.09848966655105,100.0,{}
50,167.78197977624086,True,60.380099808759425,100.0,{}
51,150.98384270457638,True,54.33455828177775,100.0,{}
52,135.86756620369226,True,48.894465714461234,100.0,{}
53,122.26475191700166,True,43.99917590053394,100.0,{}
54,110.02390084748725,True,39.59411892372689,100.0,{}
55,99.00860737159064,True,35.630192157973084,100.0,{}
56,89.09627845484712,True,32.063212332096235,100.0,{}
57,80.17635763596866,True,28.85342253236114,100.0,{}
58,72.14946611808136,True,25.96504863145407,100.0,{}
59,64.92621046637564,True,23.365900185792437,100.0,{}
60,58.426124280372534,True,21.027011340813655,100.0,{}
61,52.57680185527076,True,18.922317731604938,100.0,{}
62,47.31309131193286,True,17.028365768946262,100.0,{}
63,42.576363385937974,True,15.324051063153192,100.0,{}
64,38.31386769710991,True,13.790383063944104,100.0,{}
65,34.47813465096323,True,12.410273287749577,100.0,{}
66,31.026522401932326,True,11.168344767576778,100.0,{}
67,27.92046974303507,True,10.050760597785704,100.0,{}
68,25.125371290095735,True,9.04506965954418,100.0,{}
69,22.61010172240075,True,8.1400678047616,100.0,{}
70,20.346637055641946,True,7.325672948960934,100.0,{}
71,18.309769246812145,True,6.592812679013143,100.0,{}
72,16.476843119058998,True,5.933323121403397,100.0,{}
73,14.827407963644601,True,5.33985794248622,100.0,{}
74,13.343094415855832,True,4.805806465344728,100.0,{}
75,12.007372570410984,True,4.325219989656945,100.0,{}
76,10.805367414433482,True,3.8927454925692184,100.0,{}
77,9.723691842852432,True,3.5035659709731886,100.0,{}
78,8.750300297208756,True,3.1533467597229117,100.0,{}
79,7.874352211853236,True,2.8381872270296093,100.0,{}
80,7.086092607332431,True,2.5545773082868926,100.0,{}
81,6.3767475680924335,True,2.299358393560628,100.0,{}
82,5.73841630325123,True,2.06968813259882,100.0,{}
83,5.163987952285679,True,1.8630087648666918,100.0,{}
84,4.6470658729930205,True,1.6770186214946303,100.0,{}
85,4.181889361209377,True,1.5096464813897792,100.0,{}
86,3.7632792269045394,True,1.359028495594676,100.0,{}
87,3.3865733401837943,True,1.2234874226428492,100.0,{}
88,3.047576855138078,True,1.1015139434131207,100.0,{}
89,2.7425153266388698,True,0.9917498472101879,100.0,{}
90,2.4679913251472696,True,0.8929729016233735,100.0,{}
91,2.2209481247623186,True,0.804083237535468,100.0,{}
92,1.9986351443333794,True,0.7240910975201764,100.0,{}
93,1.798576430305557,True,0.6521058110831501,100.0,{}
94,1.6185436717635482,True,0.5873258738663467,100.0,{}
95,1.456532218516482,True,0.5290300202684673,100.0,{}
96,1.3107381463297354,True,0.4765691899753743,100.0,{}
97,1.1795380075068778,True,0.4293592988948611,100.0,{}
98,1.0614708771737034,True,0.38687473392496924,100.0,{}
99,0.9552222690513742,True,0.3486424990827605,100.0,{}
