iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
12,51202.72772310002,False,Bound not satisfied,93.92361111111111,"{('1', '12'): np.float64(0.00043221442270257844), ('1', '13'): np.float64(0.0010805024601778807), ('3', '4'): np.float64(0.00038329262315738195), ('3', '12'): np.float64(0.0005607636932109129), ('3', '13'): np.float64(0.00028038435213769645), ('4', '3'): np.float64(0.00037328805301596775), ('4', '12'): np.float64(0.09588521046033183), ('4', '13'): np.float64(0.09597053133181965), ('5', '12'): np.float64(0.029890113096117332), ('5', '13'): np.float64(0.029894189413901734), ('5', '21'): np.float64(1.7395116219060327), ('7', '18'): np.float64(0.008113794775184806), ('9', '5'): np.float64(0.00016482344816667882), ('11', '9'): np.float64(11.406454269595699), ('12', '1'): np.float64(0.00052933283169335), ('12', '3'): np.float64(0.0005996138231090255), ('12', '4'): np.float64(0.10476215213105922), ('12', '5'): np.float64(0.032731592980738744), ('13', '1'): np.float64(0.001323296205220521), ('13', '3'): np.float64(0.0002998094278349676), ('13', '4'): np.float64(0.10484252749033685), ('13', '5'): np.float64(0.032735244513718786), ('14', '13'): np.float64(1.1530265085540314), ('16', '18'): np.float64(0.04673976250451656), ('18', '7'): np.float64(0.0087649620829153), ('18', '16'): np.float64(0.04575384610069916), ('19', '21'): np.float64(13.760573078097025), ('20', '7'): np.float64(0.014879599990421155), ('21', '1'): np.float64(0.05388246315293027), ('21', '5'): np.float64(10.141766459174136), ('21', '19'): np.float64(25.646194737563903), ('22', '13'): np.float64(6.250582716878016), ('22', '24'): np.float64(5.771486869744937), ('23', '4'): np.float64(6.34318485437371), ('23', '5'): np.float64(1.5539413627654333)}"
13,45697.661402195896,False,Bound not satisfied,94.27083333333334,"{('1', '12'): np.float64(0.0001489633673495065), ('1', '13'): np.float64(0.00037236937832079917), ('3', '12'): np.float64(0.00029126197687584943), ('3', '13'): np.float64(0.000145633882855465), ('4', '12'): np.float64(0.03389685058481007), ('4', '13'): np.float64(0.03399850725697107), ('5', '12'): np.float64(0.009111726376676454), ('5', '13'): np.float64(0.009116475256756268), ('5', '21'): np.float64(0.5569824985403855), ('7', '18'): np.float64(0.004706257121020387), ('11', '9'): np.float64(39.062892049579496), ('12', '1'): np.float64(0.0002229403136720814), ('12', '3'): np.float64(0.0003175575009626303), ('12', '4'): np.float64(0.039803381363723855), ('12', '5'): np.float64(0.011019430420259047), ('13', '1'): np.float64(0.0005573088726971648), ('13', '3'): np.float64(0.00015878165774203118), ('13', '4'): np.float64(0.03989967645596659), ('13', '5'): np.float64(0.011023747697066433), ('16', '18'): np.float64(0.012816233697108492), ('18', '7'): np.float64(0.004687658061764535), ('18', '16'): np.float64(0.017109820698137268), ('19', '21'): np.float64(1.521863366778888), ('20', '7'): np.float64(0.010956145268873133), ('21', '1'): np.float64(0.18441826795675087), ('21', '5'): np.float64(5.310226532117714), ('21', '19'): np.float64(14.707768389603416), ('22', '13'): np.float64(15.983371739459738), ('22', '24'): np.float64(13.539614399386203), ('23', '4'): np.float64(8.249164346858445), ('23', '5'): np.float64(1.8252842313818107), ('24', '12'): np.float64(0.003702279680341665), ('24', '13'): np.float64(0.00034186717668965736)}"
14,40849.38682320513,False,Bound not satisfied,97.04861111111111,"{('7', '18'): np.float64(0.001615595163966338), ('11', '9'): np.float64(31.492078623523618), ('18', '7'): np.float64(0.0009759690748548308), ('20', '7'): np.float64(0.005777284315304998), ('21', '1'): np.float64(0.2578909288795125), ('21', '5'): np.float64(1.1951728167102935), ('21', '7'): np.float64(1.6976835160755692), ('21', '16'): np.float64(5.593752213670392), ('21', '18'): np.float64(0.8298686470975488), ('21', '19'): np.float64(3.2711858293527385), ('21', '20'): np.float64(9.604494343870478), ('22', '13'): np.float64(11.963496409608219), ('22', '24'): np.float64(10.45931045352128), ('23', '4'): np.float64(0.0009124824506514528), ('23', '5'): np.float64(0.3923114205175704), ('24', '12'): np.float64(0.007216279478869421), ('24', '13'): np.float64(0.000557157361189391)}"
15,36531.6311955244,False,Bound not satisfied,98.09027777777779,"{('9', '11'): np.float64(6.090548659043204), ('11', '9'): np.float64(15.905626054586378), ('21', '1'): np.float64(0.22090567203271597), ('21', '7'): np.float64(3.0381539255279306), ('21', '16'): np.float64(9.202928799611579), ('21', '18'): np.float64(1.5027741062075697), ('21', '20'): np.float64(17.987150583344665), ('22', '13'): np.float64(6.601900033413246), ('22', '24'): np.float64(6.207900755107307), ('24', '12'): np.float64(0.00829354234516414), ('24', '13'): np.float64(0.0005581529085095131)}"
16,32703.51906303368,False,Bound not satisfied,98.09027777777779,"{('9', '11'): np.float64(20.73128081397104), ('11', '9'): np.float64(4.000349706713756), ('21', '1'): np.float64(0.15152531664769023), ('21', '7'): np.float64(1.97178617269193), ('21', '16'): np.float64(5.704191212455082), ('21', '18'): np.float64(0.989861940774737), ('21', '20'): np.float64(11.532101062251309), ('22', '13'): np.float64(2.4780201753411966), ('22', '24'): np.float64(2.926540479038655), ('24', '12'): np.float64(0.00649235983850798), ('24', '13'): np.float64(0.00041894419138279934)}"
17,29295.311260006732,False,Bound not satisfied,98.4375,"{('9', '11'): np.float64(18.17718942654996), ('21', '1'): np.float64(0.08708988438689239), ('21', '7'): np.float64(0.9325390190254397), ('21', '16'): np.float64(2.527412957415592), ('21', '18'): np.float64(0.4756375498496761), ('21', '20'): np.float64(5.118723337310584), ('22', '24'): np.float64(0.14957334673825606), ('24', '12'): np.float64(0.004495485596109542), ('24', '13'): np.float64(0.0002837553344453831)}"
18,26260.101956794242,False,Bound not satisfied,98.61111111111111,"{('9', '11'): np.float64(9.751722271790753), ('21', '1'): np.float64(0.03196619148763935), ('21', '7'): np.float64(0.1166116525349774), ('21', '16'): np.float64(0.04346169992782123), ('21', '18'): np.float64(0.07109679642997069), ('21', '20'): np.float64(0.08535313737904815), ('24', '12'): np.float64(0.0027193102597159336), ('24', '13'): np.float64(0.00016519566179829838)}"
19,23544.407898782825,False,Bound not satisfied,99.47916666666666,"{('9', '11'): np.float64(3.1589330385998977), ('15', '19'): np.float64(0.00035140753925671565), ('24', '12'): np.float64(0.001212948472488807)}"
20,21116.10156332197,False,Bound not satisfied,99.65277777777779,"{('15', '19'): np.float64(0.0010137215502513566), ('22', '19'): np.float64(3.360880851945904)}"
21,18946.29394571962,False,Bound not satisfied,99.13194444444444,"{('15', '19'): np.float64(0.001190439479052049), ('22', '7'): np.float64(0.6219423725082982), ('22', '18'): np.float64(0.3209047872001569), ('22', '19'): np.float64(4.669631728295801), ('22', '20'): np.float64(2.396816848661315)}"
22,17005.85330588814,False,Bound not satisfied,99.13194444444444,"{('15', '19'): np.float64(0.0008681515555894352), ('22', '7'): np.float64(0.9188974114109771), ('22', '18'): np.float64(0.5281126233672719), ('22', '19'): np.float64(3.0559015101180895), ('22', '20'): np.float64(3.9911427918994864)}"
23,15272.574551352356,False,Bound not satisfied,99.13194444444444,"{('15', '19'): np.float64(0.0005319672053493896), ('22', '7'): np.float64(0.5992502349324846), ('22', '18'): np.float64(0.3646512793037977), ('22', '19'): np.float64(1.1836567466760535), ('22', '20'): np.float64(2.569604786831702)}"
24,13722.148343255521,False,Bound not satisfied,99.30555555555556,"{('15', '19'): np.float64(0.00024810808298009516), ('22', '7'): np.float64(0.08768656248072348), ('22', '18'): np.float64(0.07510865242023512), ('22', '20'): np.float64(0.1591133272415739)}"
25,12330.70303292788,True,12788.018991941415,100.0,{}
26,11080.272470163825,False,Bound not satisfied,99.82638888888889,"{('10', '14'): np.float64(1.1747608163048238)}"
27,9958.73929745472,False,Bound not satisfied,99.65277777777779,"{('10', '14'): np.float64(1.0292992926018092), ('19', '22'): np.float64(0.030759011314270168)}"
28,8953.419888906052,False,Bound not satisfied,99.65277777777779,"{('10', '14'): np.float64(0.32048654116233277), ('19', '22'): np.float64(0.29027342002327705)}"
29,8050.4760114168585,False,Bound not satisfied,99.82638888888889,"{('19', '22'): np.float64(0.10514129280703344)}"
30,7239.31822801079,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.3747708567751159)}"
31,6510.291220297391,False,Bound not satisfied,99.82638888888889,"{('23', '21'): np.float64(0.44691978974291247)}"
32,5854.508146984328,False,Bound not satisfied,99.47916666666666,"{('13', '21'): np.float64(0.018601819482680762), ('23', '21'): np.float64(0.20622469541576588), ('24', '21'): np.float64(0.017209807797722347)}"
33,5264.840482499936,False,Bound not satisfied,99.30555555555556,"{('12', '21'): np.float64(0.0034665719548483825), ('13', '21'): np.float64(0.05851082434267425), ('23', '21'): np.float64(0.020401884503346013), ('24', '21'): np.float64(0.050399608765305304)}"
34,4736.030182179607,False,Bound not satisfied,99.47916666666666,"{('12', '21'): np.float64(0.013041103738998756), ('13', '21'): np.float64(0.05340554621478537), ('24', '21'): np.float64(0.044148222444444274)}"
35,4260.493353449953,False,Bound not satisfied,99.47916666666666,"{('12', '21'): np.float64(0.012425464530675074), ('13', '21'): np.float64(0.030508762536303698), ('24', '21'): np.float64(0.0250200342224546)}"
36,3833.1204241496507,False,Bound not satisfied,98.95833333333334,"{('12', '21'): np.float64(0.007030021168228585), ('13', '21'): np.float64(0.012266863472057), ('21', '12'): np.float64(0.007457893480858643), ('21', '13'): np.float64(0.003314956211060722), ('21', '24'): np.float64(0.0022931775194281363), ('24', '21'): np.float64(0.009865641668046425)}"
37,3449.1324345622274,False,Bound not satisfied,99.30555555555556,"{('12', '21'): np.float64(0.0012147566569479934), ('21', '12'): np.float64(0.014633587344018515), ('21', '13'): np.float64(0.02409618115484794), ('21', '24'): np.float64(0.019629115893148093)}"
38,3103.883565528109,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.011482617114527558), ('21', '13'): np.float64(0.028507347044099525), ('21', '24'): np.float64(0.023778708618008338)}"
39,2793.468209612527,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.006306333659323983), ('21', '13'): np.float64(0.017225071063895238), ('21', '24'): np.float64(0.014454915916046788)}"
40,2514.0460362992003,False,Bound not satisfied,99.47916666666666,"{('21', '12'): np.float64(0.001968591842957588), ('21', '13'): np.float64(0.007931091943814327), ('21', '24'): np.float64(0.006713681735283507)}"
41,2262.5055218733614,False,Bound not satisfied,99.65277777777779,"{('21', '13'): np.float64(0.0006579746650373849), ('21', '24'): np.float64(0.0006492285231781206)}"
42,2036.0604949921376,True,2092.3600115905106,100.0,{}
43,1832.4783298233506,True,1883.0462416129392,100.0,{}
44,1649.3878366869742,True,1694.7405015779875,100.0,{}
45,1484.5901414689777,True,1525.3131421177625,100.0,{}
46,1336.3268879589411,True,1372.85599314217,100.0,{}
47,1202.9048909755995,True,1235.6580508614704,100.0,{}
48,1082.8988211853057,True,1112.1840501058593,100.0,{}
49,974.8305800075718,True,1001.0555819166286,100.0,{}
50,877.5074093728964,True,901.0344294365234,100.0,{}
51,789.8927641300297,True,811.0078290385801,100.0,{}
52,711.1130209521838,True,729.9754030267399,100.0,{}
53,640.2655068930362,True,657.0375475183057,100.0,{}
54,576.4696422949908,True,591.385091337207,100.0,{}
55,519.0174816875309,True,532.2900676080667,100.0,{}
56,467.2706627701355,True,479.0974515502086,100.0,{}
57,420.6856066825216,True,431.2168886187857,100.0,{}
58,378.73473979738793,True,388.094566443301,100.0,{}
59,340.9601134753399,True,349.28073180209077,100.0,{}
60,306.9510184312661,True,314.3470463697806,100.0,{}
61,276.33113852889943,True,282.905915083751,100.0,{}
62,248.7597099441914,True,254.6084309291698,100.0,{}
63,223.933887390121,True,229.140505732869,100.0,{}
64,201.57958377548064,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0012403220665650565), ('18', '8'): np.float64(0.0030292138695639462), ('20', '6'): np.float64(0.0037333581774083233), ('20', '8'): np.float64(0.008158698549212685)}"
65,181.45211081249084,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.00253413080828913), ('18', '8'): np.float64(0.007074420416488892), ('20', '6'): np.float64(0.007651020558711058), ('20', '8'): np.float64(0.02094116071845812)}"
66,163.33804045843686,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0028704868730781118), ('18', '8'): np.float64(0.008998872993069963), ('20', '6'): np.float64(0.00858989300206719), ('20', '8'): np.float64(0.0268181013872482)}"
67,147.042489038392,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.002093988529946839), ('18', '8'): np.float64(0.006502724897626937), ('20', '6'): np.float64(0.006224279751327739), ('20', '8'): np.float64(0.01891188332936369)}"
68,132.37129664847075,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0014214425300975607), ('18', '8'): np.float64(0.004425970310626783), ('20', '6'): np.float64(0.004186064124573037), ('20', '8'): np.float64(0.012345760802119573)}"
69,119.16372248807895,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.0008626659519424466), ('18', '8'): np.float64(0.0027086220508787196), ('20', '6'): np.float64(0.002494684925593768), ('20', '8'): np.float64(0.006933128363686314)}"
70,107.27208193053912,False,Bound not satisfied,99.30555555555556,"{('18', '6'): np.float64(0.00040330887278190253), ('18', '8'): np.float64(0.0012985980496452955), ('20', '6'): np.float64(0.001105677354470206), ('20', '8'): np.float64(0.002506073434337345)}"
71,96.56641131898121,False,Bound not satisfied,99.82638888888889,"{('18', '8'): np.float64(0.00015074061965702872)}"
72,86.92875443139619,False,Bound not satisfied,99.82638888888889,"{('23', '6'): np.float64(0.0005573660587569413)}"
73,78.25213709876182,False,Bound not satisfied,99.13194444444444,"{('6', '18'): np.float64(0.00021442965453909114), ('6', '20'): np.float64(0.0005629001222399936), ('8', '18'): np.float64(0.0004904509642428998), ('8', '20'): np.float64(0.001146605831372249), ('23', '6'): np.float64(0.003310425717793744)}"
74,70.44077589328376,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0005459989538638684), ('6', '18'): np.float64(0.0007131386603705526), ('6', '20'): np.float64(0.0020872440817210182), ('8', '18'): np.float64(0.0020178437326709223), ('8', '20'): np.float64(0.005923095731498795), ('23', '6'): np.float64(0.005261412665650727)}"
75,63.409741014790924,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0008627173464409337), ('6', '18'): np.float64(0.0010970060176040694), ('6', '20'): np.float64(0.003258123363114234), ('8', '18'): np.float64(0.0032250333659913726), ('8', '20'): np.float64(0.009696865851417744), ('23', '6'): np.float64(0.005066882127622729)}"
76,57.08570306748182,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0008064686471268234), ('6', '18'): np.float64(0.0008392705043654807), ('6', '20'): np.float64(0.0025117538804761952), ('8', '18'): np.float64(0.002546149866676158), ('8', '20'): np.float64(0.00750645510452308), ('23', '6'): np.float64(0.00379620629322007)}"
77,51.39256185097649,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0005913064575004532), ('6', '18'): np.float64(0.0005864867851911652), ('6', '20'): np.float64(0.0017397950897597547), ('8', '18'): np.float64(0.0017733289573779638), ('8', '20'): np.float64(0.005085881416664878), ('23', '6'): np.float64(0.002630205551102185)}"
78,46.26746585902473,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.0003906916437824708), ('6', '18'): np.float64(0.00037670479938751707), ('6', '20'): np.float64(0.0010993689788322929), ('8', '18'): np.float64(0.0011327864491464355), ('8', '20'): np.float64(0.003084386506462448), ('23', '6'): np.float64(0.0016393489268828705)}"
79,41.65264087560029,False,Bound not satisfied,98.95833333333334,"{('2', '20'): np.float64(0.00022044561125348164), ('6', '18'): np.float64(0.00020389642650396806), ('6', '20'): np.float64(0.0005722865507272797), ('8', '18'): np.float64(0.0006054535437230316), ('8', '20'): np.float64(0.0014414319600938568), ('23', '6'): np.float64(0.0008129363447838909)}"
80,37.49741731584651,False,Bound not satisfied,99.30555555555556,"{('6', '20'): np.float64(0.0001421056062232322), ('8', '18'): np.float64(0.0001747883660994272), ('8', '20'): np.float64(0.00010436926560595562), ('23', '6'): np.float64(0.00013165811903984026)}"
81,33.75650336250474,True,34.456547141476065,100.0,{}
82,30.38960451938806,True,31.018737311149142,100.0,{}
83,27.358972492918365,True,27.92415496689007,100.0,{}
84,24.631648276769667,True,25.138737924856866,100.0,{}
85,22.176036588058146,True,22.631120240171597,100.0,{}
86,19.96527244488295,True,20.373828832923657,100.0,{}
87,17.97507407279498,True,18.341759234285774,100.0,{}
88,16.18303318287774,True,16.51239737233752,100.0,{}
89,14.56957257722675,True,14.86551273348349,100.0,{}
90,13.117757263741048,True,13.382901050715814,100.0,{}
91,11.810608601316519,True,12.048177155116672,100.0,{}
92,10.633732190805425,True,10.846603102649066,100.0,{}
93,9.573999167579165,True,9.764926750667202,100.0,{}
94,8.619789967882298,True,8.79114174069982,100.0,{}
95,7.76064817260078,True,7.914478984730957,100.0,{}
96,6.987068947686381,True,7.125265074448398,100.0,{}
97,6.290601227626549,True,6.414785923964019,100.0,{}
98,5.663497841840593,True,5.775203763186693,100.0,{}
99,5.098864354533509,True,5.199448350924842,100.0,{}
100,4.590493324476674,True,4.6811395370727436,100.0,{}
101,4.132786768381291,True,4.214539003610158,100.0,{}
102,3.7206993441425316,True,3.7944932936851696,100.0,{}
103,3.3497268985572974,True,3.416360114651789,100.0,{}
104,3.0158134661378493,True,3.0759584216769515,100.0,{}
105,2.7153164933308225,True,2.7695236635162943,100.0,{}
106,2.444757486199903,True,2.49366581172762,100.0,{}
107,2.2011559068314424,True,2.2453291534949398,100.0,{}
108,1.9818201052395001,True,2.021773966371463,100.0,{}
109,1.7843328130225278,True,1.8205299342192267,100.0,{}
110,1.6065154964139274,True,1.6393710894252564,100.0,{}
111,1.4464048756979562,True,1.476293300746661,100.0,{}
112,1.302247786488405,True,1.3294923605187103,100.0,{}
113,1.172455557159161,True,1.1973714600312448,100.0,{}
114,1.0555905639656762,True,1.0784413300610904,100.0,{}
115,0.950371712376891,True,0.9713698983576059,100.0,{}
