iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,9245.085189616773,False,Bound not satisfied,99.60317460317461,"{('8', '24'): np.float64(1.9411724170661504), ('9', '16'): np.float64(2.3899792868122884), ('9', '19'): np.float64(1.7156304325527625), ('14', '2'): np.float64(0.0008808291465457755), ('21', '23'): np.float64(0.1603223535969387)}"
3,6259.479133693811,False,Bound not satisfied,99.68253968253968,"{('9', '16'): np.float64(1.2168457892632678), ('11', '25'): np.float64(1.7670632826292376), ('13', '2'): np.float64(0.00018056177627091266), ('14', '2'): np.float64(0.0006102368569570627)}"
4,4715.90715539564,False,Bound not satisfied,99.68253968253968,"{('5', '32'): np.float64(1.2216365920152468), ('5', '36'): np.float64(0.11408600264438007), ('9', '16'): np.float64(0.1545901609179885), ('14', '2'): np.float64(0.00039117208339360036)}"
5,3781.961690770546,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(1.9655279597024464), ('5', '36'): np.float64(0.08443032294782793), ('14', '2'): np.float64(0.00023812229104757353)}"
6,3160.1692904789293,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(1.4093873438027866), ('5', '36'): np.float64(0.02411114157060712), ('14', '2'): np.float64(0.0001322397602404725)}"
7,2718.3584874781327,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.9909377735630414)}"
8,2387.9482680478573,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.6906790706485828)}"
9,2128.9605728130437,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.47002196289102227)}"
10,1920.5599161803627,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.30415644329569713)}"
11,1732.1508524349558,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.1642023687509757)}"
12,1561.8897693223114,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.04737128567923543)}"
13,1408.1750983803947,True,928.922451829988,100.0,{}
14,1269.4175725690457,True,837.3995684830988,100.0,{}
15,1144.1764768100522,True,754.8130339645595,100.0,{}
16,1031.1651880825734,True,680.3079339868234,100.0,{}
17,929.2257696368933,True,613.1068098053985,100.0,{}
18,837.2990066013745,True,552.5037432341514,100.0,{}
19,754.4024380130562,True,497.8586477396274,100.0,{}
20,679.668353643168,True,448.59178121550474,100.0,{}
21,612.2964339586242,True,404.1785269803025,100.0,{}
22,551.5680340638994,True,364.1444851860251,100.0,{}
23,496.8359338859854,True,328.0609010684947,100.0,{}
24,447.5164416265812,True,295.5404400548738,100.0,{}
25,403.07518971021875,True,266.2333065963124,100.0,{}
26,363.03806806861905,True,239.8236944651522,100.0,{}
27,326.973531540135,True,216.02655063557646,100.0,{}
28,294.4815161529469,True,194.58463189794944,100.0,{}
29,265.2110402007795,True,175.26583222340162,100.0,{}
30,238.84986071694857,True,157.86075894703623,100.0,{}
31,215.110273304728,True,142.1805366045111,100.0,{}
32,193.73972938805667,True,128.05481841875067,100.0,{}
33,174.48845366221016,True,115.32998678370367,100.0,{}
34,157.14601125219178,True,103.86752550361209,100.0,{}
35,141.52378484521782,True,93.54254794289682,100.0,{}
36,127.45168940499417,True,84.24246658216087,100.0,{}
37,114.7763681838949,True,75.86579073813647,100.0,{}
38,103.35957016780442,True,68.32104038091539,100.0,{}
39,93.07665048418067,True,61.525765068129814,100.0,{}
40,83.81526637473587,True,55.40565801491461,100.0,{}
41,75.47416289734748,True,49.893756234683075,100.0,{}
42,67.96208558997492,True,44.9297185233313,100.0,{}
43,61.19682634703744,True,40.45917382455156,100.0,{}
44,55.104382980964594,True,36.433133211333754,100.0,{}
45,49.61782247702231,True,32.80745935379257,100.0,{}
46,44.67745551138629,True,29.54238792159854,100.0,{}
47,40.228978920308954,True,26.60209589458629,100.0,{}
48,36.22318617066406,True,23.954312232649485,100.0,{}
49,32.61610541098552,True,21.569966789421404,100.0,{}
50,29.368341167930918,True,19.422873747746152,100.0,{}
