,,Mean,SD,Mean_end,SD_end
20,62,0.8881531673094902,0.05386798066964567,0.9053283890047621,0.00265004464581486
20,63,0.8881531671088592,0.05386798077308395,0.905328387686916,0.0026500440231601967
20,64,0.8881053480843565,0.05402987764903509,0.905301425887543,0.00264828682243392
20,65,0.8881053480853475,0.054029879617492726,0.905301424563445,0.0026482861936716214
20,66,0.888105348085093,0.05402987754413306,0.9053014259530878,0.0026482868535703747
20,67,0.8881562777197112,0.05376041488096903,0.9053159247382223,0.0026492248089561876
20,69,0.8878982824841103,0.05522076950542023,0.9052779389860339,0.002653523423896186
37,1,0.8877096174031908,0.05692970720818062,0.9051831063539171,0.0026426645392140253
37,2,0.8877277579988015,0.05689326154034821,0.9051795540168602,0.00264131028741396
37,3,0.8877280750604429,0.05689276000407534,0.9051799088462467,0.0026414775340640215
37,6,0.8878080095589943,0.05693107734594312,0.9052597293707864,0.0026409705404540048
37,10,0.8877871980640617,0.05754226210711437,0.9054066635218475,0.0026526269402011725
37,13,0.8877429734335862,0.05688781507850215,0.9051834694270864,0.0026387228709864787
37,14,0.8878332835315715,0.056801159965364355,0.9053039456543074,0.00264004910990248
37,22,0.8876824008073125,0.05492902250689394,0.9052487705255897,0.002642510216624618
37,29,0.8875758280648444,0.05536142917496465,0.9051678520949137,0.0026420136598982865
37,35,0.8876203247926546,0.056941588255576214,0.9051274785809178,0.002642957067892298
37,36,0.8879603622724591,0.057036545831572985,0.905461557310167,0.0026493138411637952
37,42,0.887410133752057,0.05492201750269032,0.904723951767992,0.0026325553732824297
37,54,0.8874919379292648,0.05637430231627049,0.9050058527886148,0.0026330732544100023
37,57,0.8874343085880114,0.05694407801308792,0.9049778130668756,0.0026326253040118773
37,59,0.8875924560054226,0.05607978800618334,0.9050294528522144,0.002635495060077334
37,60,0.8872362449517612,0.06371424164350278,0.9052421878199244,0.002641738705594489
37,61,0.8872362372605015,0.06371431662463933,0.9052422231977432,0.0026417554510486155
37,62,0.8871365963505043,0.06462791018363317,0.9052455496298405,0.0026413407566812214
37,63,0.8871365963848732,0.06462790597316793,0.9052455482461068,0.0026413401038851104
37,64,0.8871288819103201,0.0646085224233525,0.9052458712160134,0.002641385384007245
37,65,0.8871288829010306,0.06460851628450538,0.9052458698972595,0.0026413847590663207
37,66,0.8871288818605088,0.06460852273096009,0.9052458712819101,0.002641385415234525
37,67,0.8872342398761034,0.0637481253291712,0.9052503184100487,0.0026434698082230226
31,23,0.8853982600199444,0.06491076825087491,0.9051596842378016,0.0026352527750664123
31,24,0.8844206191538339,0.06962080754023693,0.9050736342253924,0.002549747622715691
31,25,0.8863389129573139,0.06563607205281348,0.9053118811598204,0.0026125112095926007
31,26,0.8847975481350335,0.06858184002223738,0.9051751645252817,0.002598059454929792
31,35,0.8879144916506321,0.0525596614140451,0.9050857691377097,0.0026440611209977496
31,36,0.8872103865166787,0.06502241579778141,0.9053679515660994,0.0026089729991292795
31,43,0.8872093551996934,0.0645824446233336,0.9053463016424403,0.002626456322640272
31,44,0.8872232938867908,0.06486115178703633,0.9053548803975436,0.002627204629276523
31,45,0.8868917834756849,0.06512236979017899,0.9053237471376525,0.002629166996904629
31,46,0.8867522294295039,0.06695073310628019,0.9053402670911915,0.0026221263872463793
31,54,0.886650478929169,0.06872097020558378,0.9053156165723415,0.0026235468583122932
31,57,0.8867154070010148,0.06668237614086801,0.9052825774757906,0.002641994570270084
31,58,0.8885574055181219,0.050667155999186246,0.9052321255656278,0.0026437182480550598
31,59,0.8868236263614164,0.06682112992831504,0.905239729536187,0.002638955146401892
31,60,0.8870351821742867,0.06934089933037185,0.9052469399399423,0.002634588506697946
31,61,0.887034021017325,0.06934455502399318,0.9052476873660346,0.002634940883887343
31,62,0.8869360328812553,0.0658439021704141,0.9052560488598798,0.0026405089297456977
31,63,0.8869360327617932,0.065843902466243,0.9052560488318454,0.0026405089170372696
31,64,0.8869414266721714,0.06540679908252274,0.9052321240058855,0.0026392877919794123
31,65,0.8869414267451554,0.06540679880257097,0.9052321240025161,0.0026392877903480614
31,66,0.8869414266680419,0.06540679909944976,0.9052321240060012,0.0026392877920367163
31,67,0.8867123865943478,0.06668947314317134,0.9051975571344902,0.002643296445156199
31,69,0.8866678205637911,0.06619856756683873,0.9051597717365654,0.0026483825570656322
46,30,0.8876062390597815,0.05659809970522844,0.9051169685207516,0.002648390171588058
46,31,0.8880482837705523,0.0586326106837461,0.9056291273988227,0.0026195368963670283
46,32,0.8875061631392716,0.05661489617684592,0.9050011217440397,0.002641855498459755
46,33,0.8877066704332636,0.0572678728800067,0.905272777363324,0.0026463179716522253
46,35,0.8875147670300927,0.05695467115936438,0.9050191101242268,0.002639180452454419
46,36,0.8875723620092102,0.05695651851040661,0.9050763145875792,0.002640338705244494
46,48,0.8878861042863027,0.05687664850403209,0.9053522271727693,0.0026468496614116144
67,1,0.8845687269665099,0.07958081181464932,0.9045244391059154,0.002707159497591524
67,3,0.8850110387352612,0.07436863598587815,0.9052193188781599,0.0026488827389781083
67,6,0.885013002830111,0.07433675502723973,0.905214610948422,0.002646649511644636
67,13,0.8853463704451974,0.07542197736827201,0.9053630747087653,0.0026363314283344218
67,14,0.8858134407088284,0.06904315533856395,0.9055140711085564,0.0026341642062949334
67,20,0.8875865346018412,0.055686704108589856,0.9050042261746815,0.0026574191516303895
