,,Mean,SD,Mean_end,SD_end
22,9,1.1796089308426991,3.078046207430028,0.9000870975677585,0.0002773273015983611
22,10,1.2010474090320338,3.3025785361273132,0.9001309532518637,0.00031576064956618
22,11,0.9321445263818534,0.3823686832228722,0.9002882457698826,0.0001101630944573186
22,12,0.9076081560526802,0.18573862431799518,0.899926001333626,0.00025627830430268556
22,13,0.9399847079817611,0.37522245726008846,0.9019901797181007,0.00017687356425159345
22,14,3.933055345888608,26.495093593426112,0.8995491407438544,0.0005885048588049427
22,15,0.8779589809782012,0.06777039112488575,0.8902385515197372,0.00034659752905053144
22,16,0.8891856682006684,0.03625322398206952,0.9000088612248253,0.0003181560539419655
22,17,0.8905284552392808,0.02812508292296606,0.900360649151227,0.0003230304081666704
22,18,0.8970274121571007,0.18609159211770304,0.9014579805303512,0.0001546627787711584
22,19,0.9420111471773017,0.5556207091883943,0.8990725829562679,0.0002618424065523069
22,20,0.9161540129037259,0.3129187617384523,0.901409197614252,0.00016230161135450356
22,21,0.8879499173754589,0.06920637188293614,0.9045715084583995,0.0003860330266992062
22,23,1.5443875399448583,7.044646279636478,0.8982157418872424,0.0008234180912760055
22,24,0.9261964895800461,0.2704082989601186,0.9020693388944945,0.0001696523820866435
7,1,0.9073157274201226,0.22108117941119043,0.8992919803917335,0.00031932724478550404
7,2,0.8886480674949041,0.07836912275921394,0.8995054944891018,0.00035533865853213677
7,3,0.901030529272683,0.1427342478024472,0.9023650371500854,0.0002961269402774018
7,4,0.8975531404237902,0.13701988681008948,0.9004925158327806,0.00035483862525429415
7,5,0.8981827020110974,0.14621013276781578,0.9005283641243625,0.00037459838570409574
7,6,0.8883962792797735,0.09888198410711,0.8969452926882402,0.00031753104650978926
7,8,0.8883602095723127,0.09740450659383958,0.8969499679838858,0.0003155144205620657
7,9,0.887517444674616,0.06016139514322518,0.8989533710120533,0.00037853328930051824
7,10,0.9430257313618502,0.5124049153171565,0.9037959833819628,4.855467781406731e-05
7,11,1.0181644567134567,1.058345083627553,0.9064323594323019,0.0012743247714302472
7,12,0.8955542011423466,0.06670059084807593,0.9008996846212963,0.00034887866733058055
7,13,0.911119988073724,0.1615815801000304,0.9037085662057518,0.00018778081013506932
7,14,1.2123250372856402,3.3991275766973414,0.9013757709163198,0.0002722564079219921
7,15,0.9309711147130895,0.41657116932697585,0.8993121631431347,0.0004984382559326129
7,16,0.8874956109117847,0.04521723262205003,0.8959478655358027,0.0002319490134756686
7,17,0.8915605424983825,0.036851033699912786,0.8978611808842267,0.00030772747204378464
7,18,0.9528990633189603,0.11675730983598459,0.9107026606535791,0.0006329367254478485
7,19,0.8902386012157211,0.1821254729635652,0.9314933014976636,0.007590719082988452
