,,Mean,SD,Mean_end,SD_end
15,10,0.8894142120716372,0.048490260516836386,0.8998546174342033,0.00037322540066238584
15,11,0.8896384819809195,0.04933624910638132,0.9002563798263609,0.00035064933840517223
15,12,0.890271329562345,0.049027247128724506,0.900738405136329,0.0003417731087353126
15,13,0.8897182506886796,0.04999318860616421,0.9003425867382218,0.0003488199304588957
15,14,0.8892138747714822,0.04687144808500073,0.9004717648029462,0.0004496943145347146
15,16,0.888190468145679,0.032783623719680244,0.8979934701460444,0.0005903329486137387
15,17,0.8906698678321989,0.042089675269471584,0.8999501412841971,0.0003430071220883032
15,18,0.8898409064920478,0.04874808276594806,0.9005328315174163,0.0003619135455868734
15,19,0.8890820955622732,0.04911959886814917,0.899894735127568,0.0003696869300508288
15,20,0.8891185646294197,0.04645041957742669,0.8996505370253739,0.00038460217385391293
15,21,0.8881245540767543,0.04798092337318537,0.8995739045154793,0.00044830517815643933
15,22,0.8893420686602592,0.05028869977020668,0.8999536310695568,0.00034015124334780855
15,23,0.8874380069541731,0.05202296544416266,0.8978912462524304,0.0002105771283921139
15,24,0.8888767299650696,0.04117212704987081,0.8995407738489206,0.000401979841301972
15,25,0.8893807026717362,0.04582416788180083,0.9002153826827606,0.0003914841025759866
15,26,0.8897186196333208,0.049989675384561325,0.9003424684171663,0.0003487336357501971
15,27,0.8894599807525801,0.047819220286121504,0.8998314729651545,0.00037793637150063076
15,28,0.890984592656745,0.051098055608386095,0.9016283038760029,0.00031488131196939783
15,29,0.8896385781355521,0.049335693732110476,0.9002563614526733,0.0003506357367641292
15,30,0.8884861098820771,0.04900923434236703,0.8995649173321965,0.0004031590616363587
15,31,0.890389531673254,0.04928215558955684,0.9007487818493709,0.0003253820634670636
15,32,0.8893520330885407,0.04845271858421137,0.8999982176302198,0.00039114339618185896
15,33,0.8894141789560169,0.04849115523993856,0.8998549534398345,0.00037350171763857534
15,34,0.889207191529944,0.04894137511903973,0.900069234237037,0.00038156312241198205
15,35,0.889828733101763,0.04888929134719922,0.9001714258256998,0.0003298716735705737
15,36,0.8873797405626531,0.060131882318734155,0.9005785715048868,0.00042076220238936816
15,37,0.8972134823581112,0.03131173083073028,0.9024393118030839,0.0001670002783547655
15,38,0.889650037689011,0.04932114734972313,0.9002679358910357,0.0003514338760096611
29,1,0.8848906762369988,0.07259388302861242,0.9014713883560732,0.00032067435101550124
29,2,0.8897687254626628,0.05498410398138262,0.9003556298017815,0.0003068461250401972
29,3,0.8888092833973913,0.04873953123906671,0.8996910505533111,0.00035060692622090287
29,4,0.8890388883918359,0.050791637802372176,0.9000846514677856,0.00036765000854365674
29,5,0.8896150943103116,0.0502250182538705,0.9003152289704309,0.00034031854786669867
29,6,0.8867572820771136,0.06355722840665923,0.9006653594765602,0.00039212649798883633
29,7,0.8899389902685755,0.04912428301190748,0.9004786703499584,0.000345689246836679
29,8,0.8899389870833949,0.049124296943317054,0.9004786709471742,0.00034568968149544584
29,9,0.8899400136138015,0.04912663315848155,0.9004811548666334,0.0003458214523775893
29,10,0.8899422186921736,0.04912787722503236,0.900484142869701,0.0003458146959595231
29,11,0.893073089803428,0.04461146804375384,0.90097863611941,0.00027861032133475095
29,12,0.898587791823412,0.03532057411799041,0.9035593217090145,0.0001548207353874123
29,13,0.8827055989507137,0.05740751449629562,0.8962120299610912,0.0005620709490042588
29,14,0.8900163739727018,0.04802488229767828,0.9007870976952668,0.0003363984528647132
29,15,0.8892821062620287,0.046697347910243575,0.9002839256377737,0.00039332437578838946
29,16,0.8964836696555842,0.030892810097036667,0.9014739936357303,0.00021989878972051655
29,17,0.8895958494114868,0.049838473632677856,0.9003316114474255,0.00035262048143966694
29,18,0.8921126507280666,0.044837070822449664,0.9011499425448144,0.00027216052448339565
29,19,0.8893368652447189,0.04938478907037176,0.9000773250326168,0.000358084751693673
29,20,0.8896133663096046,0.05023566197224333,0.9003151840139452,0.000340286875524098
29,21,0.8896525080756003,0.050022997341612314,0.9003386407557382,0.00034276688405792934
29,22,0.8903809743740086,0.04783954630745229,0.9006645805032619,0.00034391425760625524
29,23,0.8900839075719142,0.049020057703518964,0.9005709534658258,0.00034278667185590997
