,,Mean,SD,Mean_end,SD_end
9,31,0.8874309902153555,0.054569828929569644,0.9005025764742932,0.000299482115846081
9,32,0.887428601908708,0.054564254143153024,0.9004981865701769,0.0002998712881310689
9,33,0.8874320405864673,0.05456966594561996,0.9005036394735619,0.0002994814088098556
9,34,0.8874371901152474,0.05456793841311551,0.900508954537977,0.00029970131385812263
9,35,0.887441285097151,0.05456951078550133,0.9005139683465222,0.0002997851529656742
9,36,0.8874257410189664,0.054566696964966424,0.9004957583787295,0.0002995243830205053
32,1,0.8761043662735164,0.07095189188139146,0.8972910619666481,0.0007455122199066625
32,2,0.8875150180781191,0.05463973621166928,0.9005588349853267,0.0002929037451202086
32,3,0.8874246729564945,0.054552868475471215,0.9005022990656139,0.00030103622888902294
32,4,0.8896165868713969,0.05901581373249251,0.9038101516528652,0.00013712815558422826
32,5,0.8870974047631873,0.054230088534947214,0.9002956166878988,0.0003316221329337305
32,6,0.8874318559228898,0.054581426154198615,0.9004955379716227,0.00029794088136991445
32,7,0.888543831342142,0.05474562887814604,0.9021131537998406,0.0003675286254974624
32,8,0.8867310597192631,0.055842070252426323,0.9008032186234093,0.0002418910520028734
32,9,0.8860366774186177,0.05351415653303065,0.9000736910335186,0.0002707346925458534
32,10,0.8873903874615601,0.05459414976835145,0.9004681611702724,0.0002989633166217547
32,11,0.8874629776254517,0.054559871350835745,0.9005343507645692,0.00030034780208311614
32,12,0.8885329597344211,0.05563009957556226,0.9005389793035207,0.00028260923469865777
32,13,0.8871893166296708,0.05567715500076207,0.900503030297575,0.00030390511102951765
32,14,0.88750091827516,0.05457845453128938,0.900567137664595,0.0003003900143546918
32,15,0.8860591998189657,0.055847130230119064,0.9001839613791729,0.000309223948247924
32,16,0.8874416551896498,0.0545670124587043,0.9005138929419564,0.000299782672629406
32,17,0.8907724315285194,0.03701026129791242,0.9006672965308479,0.000302204912238229
32,18,0.8874802094357307,0.05436045923035005,0.9005160954736271,0.0002998194710831793
32,19,0.8878395792401611,0.05599509901909749,0.90096676125931,0.0002720623805873691
32,20,0.8895003470386225,0.05390599399548167,0.9012292294019101,0.00023130455516563305
32,21,0.8872302058205359,0.05637468448284704,0.9005468296050563,0.00029757220454654985
32,22,0.889224342299691,0.05855879782050292,0.9033892526743614,0.00017883094719619506
32,23,0.885700433495898,0.05682745769110245,0.9000455911978795,0.00030800894239569617
32,24,0.887443387309623,0.05456945208058422,0.9005162614499259,0.00029983306790008654
32,25,0.8874249732283149,0.05456858940400382,0.9004954179424013,0.00029922484455547287
32,26,0.8874393548619615,0.05457664013390784,0.9005136791058297,0.00029977537485991314
32,27,0.8873471031171777,0.05460939956302102,0.9004247100088143,0.00029711590071500164
32,28,0.8874253073003427,0.054711596746267854,0.9005260776906127,0.00030029985849128784
32,29,0.8863557149344055,0.06167891077855721,0.9012681874866753,0.00025586050580380005
32,30,0.8859146166424176,0.06431719616286288,0.9013277632164683,0.0002729367707491138
32,31,0.8874435076042517,0.05456958399199204,0.9005166260129303,0.0002999395011142892
32,33,0.8874457288350888,0.054569129225725356,0.9005190627817979,0.0003000838734484062
32,34,0.8875215119512709,0.05464545839119124,0.9005626825557357,0.0002922968415072227
32,35,0.8874412663536275,0.054569540047957325,0.900513962477272,0.00029978508727361645
32,36,0.8875055202970054,0.054559691652979865,0.900585599038291,0.000303939611782979
14,1,0.9226382589121763,0.10698463960117284,0.9138498210747044,0.001160452566456034
14,2,0.9970150580410019,0.3511839626162836,0.911445512802231,0.0008812693978705189
14,3,0.8875483794826607,0.05452827494785138,0.9006098273147053,0.00029861555374877477
14,4,0.8875215943461362,0.05459947571187577,0.9005989860572361,0.0002984207206675594
14,5,0.883587060120912,0.08358621650458894,0.9004768589606009,0.00030304574668850215
14,6,0.8872400597218763,0.05449195261886455,0.9003046844087219,0.0003039058466729974
